,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
8,nervous system development (GO:0007399),0.5554108773793897,1.4207006208443977,0.046700507614213196,0.3663745537163258,0.899,11/22,24.32%,ATXN1;RBFOX2;ZEB2;TEAD1;MBD5;NAV1;CHD7;DYRK1A;JARID2;WWTR1;HDAC4
6,negative regulation of macromolecule metabolic process (GO:0010605),0.5760315298815911,1.4406550503688749,0.048106448311156604,0.387199888718876,0.857,4/18,11.02%,RUNX1;NFKB1;FOXP1;APP
9,regulation of Notch signaling pathway (GO:0008593),0.5830681630659684,1.4018087148774334,0.052904564315352696,0.3936981499513145,0.929,4/15,8.30%,MAML3;MAML2;CREBBP;ZMIZ1
11,positive regulation of cell population proliferation (GO:0008284),0.4904894051723344,1.3145981537713318,0.06412825651302605,0.6937390457643623,0.995,15/34,24.32%,HMGA2;MEIS2;TCF7L2;FOXP1;ZFPM2;CDK6;HNRNPU;MEIS1;EZH2;PAK1;LAMC1;CCAR1;WWTR1;EGFR;HDAC4
16,chromatin remodeling (GO:0006338),0.46907655970800577,1.278215129300943,0.074,0.6470886075949367,0.999,18/43,24.46%,HMGA2;ACTB;ATRX;ARID1B;CHD4;SMARCC1;SMARCA4;PBRM1;PAK1;JARID2;SATB2;ARID1A;BAZ1B;BPTF;SMARCA5;TOP1;HDAC4;INO80
10,negative regulation of programmed cell death (GO:0043069),0.5190086548838744,1.3429807916732333,0.08088978766430738,0.6034947331149862,0.986,8/21,23.75%,HMGA2;PTMA;NFKB1;PAX7;MTDH;GSK3B;EGFR;BABAM2
15,positive regulation of cellular process (GO:0048522),0.4770613979046383,1.2846459357682212,0.081,0.6561842745861733,0.999,18/37,32.33%,HMGA2;MEIS2;ZFHX3;ANKRD17;LMNA;MEIS1;EZH2;PAK1;CCAR1;WWTR1;EGFR;HDAC4;INO80;BCLAF1;SOX4;ACTN4;NAP1L1;NRG1
13,positive regulation of signal transduction (GO:0009967),0.510193752603236,1.2857340289609476,0.10885045778229908,0.7440367227708999,0.999,7/21,17.60%,MAML3;MAML2;MBD5;CREBBP;ZMIZ1;SMARCA4;ASXL1
12,chromosome organization (GO:0051276),0.5113791079830969,1.3012346488276139,0.10940695296523517,0.7130297356003296,0.996,9/20,28.90%,HMGA2;TCF7L2;SMARCA4;TCF7L1;EHMT1;EZH2;TOP2A;NUCKS1;HDAC8
36,"positive regulation of transcription, DNA-templated (GO:0045893)",0.3824186046526789,1.1213623642753,0.12,0.8108944972236113,1.0,76/240,27.90%,RUNX1;PBX1;HMGA2;MAML3;TCF12;NFIX;MEIS2;MRTFA;TCF7L2;RUNX2;NFAT5;MAML2;ZEB2;ZFHX3;ATRX;TEAD1;NFKB1;TCF4;ARID1B;MLLT10;CDK8;TCF20;GLI3;CREBBP;ZMIZ1;TBL1X;SSBP3;NFIB;KMT2A;WWOX;ZFPM2;APP;NSD3;ZBTB38;KMT2E;SMARCC1;SMARCA4;NSD1;TRERF1;BRD4;HNRNPU;THRAP3;E2F3;DYRK1A;HIPK2;NRF1;MEIS1;ASXL1;SFPQ;RREB1;SATB2;NCOA2;ATAD2;WWTR1;ARID1A;ATAD2B;RFX3;MLLT3;EGFR;BPTF;SMARCA5;HDAC4;INO80;WAC;BCLAF1;MRTFB;DDX17;MEF2A;NR3C1;ASXL2;SKI;PPARD;ELK3;CLOCK;TET3;SOX4
18,regulation of cell cycle (GO:0051726),0.4851045356326029,1.2737933348145583,0.12361809045226131,0.5969036027263875,0.999,7/27,16.74%,HMGA2;TCF7L2;ANKRD17;CDK6;TTC28;HNRNPU;HIPK2
14,"regulation of DNA-templated transcription, initiation (GO:2000142)",0.5006304517073696,1.2847151594227915,0.125,0.6995988315481986,0.999,4/22,6.58%,TCF7L2;RUNX2;NFKB1;CDK8
35,"negative regulation of transcription, DNA-templated (GO:0045892)",0.3855703800263967,1.126413990940669,0.132,0.8111002921129503,1.0,94/201,39.77%,RUNX1;HMGA2;ATXN1;NFIX;MEIS2;RBFOX2;TCF7L2;RUNX2;CUX1;ZEB1;ZEB2;ZFHX3;NFKB1;NIPBL;FOXP1;NCOR1;ETV6;GLI3;LRRFIP1;PHF21A;CREBBP;ARID5B;TBL1X;TRPS1;WWOX;ZFPM2;CBX5;ZBTB38;TPR;SMARCA4;NSD1;TRERF1;HNRNPU;EHMT1;CNOT1;MTDH;DDX5;NR6A1;EZH2;JARID2;SFPQ;RREB1;FOXN3;PRDM5;RFX3;BPTF;LCOR;PHC2;HDAC4;SCMH1;BCLAF1;MEF2A;NR3C1;SKI;PPARD;ELK3;CLOCK;SPEN;HDAC8;NCOR2;GLIS3;POU2F1;KDM2A;KAT6A;TAF3;BASP1;TCERG1;BCOR;CBFA2T2;NRG1;PPARG;ZMYND11;PHF12;BTAF1;GTF2IRD1;BRD7;KLF7;PEX14;GATAD2A;RIF1;TRIM33;CHD3;SFMBT1;EP300;MYBBP1A;AEBP1;NR2C2;NFX1;KAT6B;CREB3L1;EPC1;MBTD1;HMGB1;KDM1A
17,protein-containing complex assembly (GO:0065003),0.49059887105548877,1.27555625522269,0.13549039433771487,0.6233885102239533,0.999,8/25,18.88%,TCF7L2;TEAD1;CREBBP;KMT2A;SMARCA4;TCF7L1;GSK3B;LAMC1
24,regulation of apoptotic process (GO:0042981),0.4410729544870682,1.2079668326123187,0.15415415415415415,0.7180323271665044,1.0,17/41,29.47%,HMGA2;PTMA;NFKB1;CREBBP;PAX7;ANKRD1;MTDH;GSK3B;ACTN1;CCAR1;TOP2A;EGFR;BABAM2;BCLAF1;ANP32B;SOX4;ACTN4
38,regulation of transcription by RNA polymerase II (GO:0006357),0.37495751158426743,1.1039159773397895,0.161,0.8423728559658453,1.0,111/362,27.90%,RUNX1;PBX1;HMGA2;MAML3;ZBTB20;ATXN1;TCF12;NFIX;MEIS2;MRTFA;TCF7L2;RUNX2;CUX1;ZFHX4;ZEB1;NFAT5;MAML2;ZEB2;ZFHX3;ATRX;TEAD1;NFKB1;TCF4;ARID1B;NIPBL;FOXP1;MLLT10;NCOR1;ETV6;CDK8;TCF20;GLI3;LRRFIP1;PHF21A;CREBBP;ZMIZ1;CHD4;JMJD1C;ARID5B;TBL1X;SSBP3;NFIB;TRPS1;KMT2A;PBX3;WWOX;ZFPM2;APP;BBX;CBX5;ZBTB38;TPR;SMARCC1;SMARCA4;NSD1;TCF7L1;TRERF1;PIAS2;PAX7;BRD4;HNRNPU;EBF1;ANKRD1;CNOT1;MTDH;THRAP3;DDX5;E2F3;NR6A1;CHD2;HIPK2;FUS;NRF1;MEIS1;EZH2;ASXL1;SFPQ;RREB1;SATB2;NCOA2;MED13L;PRDM5;ATAD2;HOXC5;WWTR1;ARID1A;BAZ1B;ATAD2B;RFX3;EGFR;BPTF;SMARCA5;LCOR;PHF20;HDAC4;INO80;BCLAF1;ARID4B;MRTFB;DDX17;MEF2A;NR3C1;ASXL2;SKI;NUCKS1;PPARD;ELK3;CLOCK;TET3;HIVEP2;SOX4
20,positive regulation of response to DNA damage stimulus (GO:2001022),0.5117092466858519,1.2548385141439964,0.16188524590163936,0.6205035470858256,0.999,10/16,34.33%,HMGA2;EYA4;ANKRD1;DDX5;EGFR;SMCHD1;BABAM2;BCLAF1;EYA1;EYA3
21,positive regulation of intracellular signal transduction (GO:1902533),0.4980211729423739,1.2490151835078231,0.1634517766497462,0.6187536514118793,0.999,11/20,32.33%,TCF7L2;NFAT5;ANKRD17;APP;BRD4;MTDH;EGFR;DDX21;BCLAF1;ACTN4;NRG1
22,cellular response to cytokine stimulus (GO:0071345),0.4682563137180852,1.2363590678130565,0.18301314459049545,0.6460878032259431,0.999,8/24,20.17%,ZEB1;NFAT5;NFKB1;TPR;HNRNPU;ANKRD1;GSK3B;PTPN14
23,"positive regulation of gene expression, epigenetic (GO:0045815)",0.48689511166817595,1.2301309229777617,0.18526100307062435,0.647473222979552,1.0,12/19,37.34%,ACTB;ARID1B;ZMIZ1;ATAD2;ARID1A;BAZ1B;ATAD2B;SMARCA5;DDX21;SERTAD2;EP300;MYBBP1A
25,negative regulation of cell differentiation (GO:0045596),0.46616986920821163,1.2028476822553882,0.18970736629667004,0.7138319227024194,1.0,12/25,33.05%,MEIS2;ZFPM2;CDK6;HNRNPU;MEIS1;ASXL1;WWTR1;EGFR;ANP32B;SKI;SUZ12;PPARG
29,chromatin organization (GO:0006325),0.41712132765161336,1.1642634458043257,0.192,0.7865355404089581,1.0,23/53,30.04%,HMGA2;ATRX;SETD5;SMARCC1;SMARCA4;PBRM1;TCF7L1;EHMT1;EZH2;PAK1;JARID2;SATB2;ARID1A;BAZ1B;BPTF;SMARCA5;TOP1;HDAC4;INO80;NUCKS1;SETD2;HDAC8;BAZ1A
28,negative regulation of apoptotic process (GO:0043066),0.4390404122103051,1.1713424419813234,0.2086258776328987,0.777046637343451,1.0,9/30,23.75%,HMGA2;PTMA;NFKB1;PAX7;MTDH;GSK3B;SFPQ;EGFR;BABAM2
32,negative regulation of gene expression (GO:0010629),0.42200851681274787,1.148258587508545,0.22344689378757515,0.7849464459591042,1.0,9/42,17.74%,RUNX1;NCL;NFKB1;FOXP1;NCOR1;APP;CNOT1;EZH2;JARID2
26,ATP-dependent chromatin remodeling (GO:0043044),0.48402310753287636,1.2025738855513772,0.22833843017329256,0.6887547333116953,1.0,9/19,24.46%,ACTB;ARID1B;CHD4;SMARCC1;SMARCA4;PBRM1;ARID1A;SMARCA5;INO80
40,positive regulation of nucleic acid-templated transcription (GO:1903508),0.38276365624500286,1.0944262479946014,0.242,0.8407181703754719,1.0,30/108,22.32%,RUNX1;HMGA2;RUNX2;ZFHX3;TEAD1;NFKB1;TCF4;ARID1B;GLI3;CREBBP;ZMIZ1;TBL1X;NFIB;KMT2A;NSD3;KMT2E;SMARCC1;SMARCA4;NSD1;TRERF1;BRD4;THRAP3;DYRK1A;HIPK2;RREB1;ATAD2;ARID1A;RFX3;MLLT3;EGFR
42,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.3765586253774204,1.0824003212063618,0.276,0.8510201308847173,1.0,61/123,41.63%,HMGA2;ATXN1;RBFOX2;TCF7L2;RUNX2;ZEB1;NCL;NIPBL;FOXP1;NCOR1;GLI3;ARID5B;ZFPM2;CBX5;ZBTB38;SMARCA4;TRERF1;ANKRD1;EHMT1;CNOT1;GSK3B;EZH2;JARID2;SFPQ;FOXN3;PRDM5;RFX3;PHC2;HDAC4;SCMH1;BCLAF1;NR3C1;PPARD;ELK3;CLOCK;SPEN;NCOR2;POU2F1;KAT6A;BASP1;BCOR;CBFA2T2;NRG1;PPARG;ZMYND11;PHF12;BTAF1;BRD7;PEX14;GATAD2A;TRIM33;SFMBT1;MYBBP1A;KAT6B;CREB3L1;EPC1;MBTD1;KDM1A;CHD8;RBPJ;SMARCC2
31,gene expression (GO:0010467),0.45058691965651493,1.1485064744457902,0.2829614604462475,0.8082655793573514,1.0,5/21,14.31%,PTMA;ATXN1;RBM39;TPR;HNRNPU
39,regulation of cell population proliferation (GO:0042127),0.39386460029326964,1.097934814551863,0.307,0.8470866601752678,1.0,19/58,27.90%,RUNX1;MEIS2;RBFOX2;TCF7L2;LMNA;CDK6;APP;PBRM1;MEIS1;EZH2;PAK1;CCAR1;PTPN14;WWTR1;EGFR;ARID2;HDAC4;SKI;SOX4
33,RNA processing (GO:0006396),0.46888158831051635,1.1422252124057455,0.3109072375127421,0.7887925998052581,1.0,5/16,17.88%,ATXN1;RBM39;HNRNPU;FUS;SFPQ
34,regulation of primary metabolic process (GO:0080090),0.4602277139091238,1.1380372884399494,0.3224155578300921,0.7848423981082209,1.0,12/17,43.06%,NCOR1;CREBBP;CHD9;TBL1X;NCOA2;PSME4;PPARD;NCOR2;PPARG;NCOA6;NCOA1;TBL1XR1
47,negative regulation of nucleic acid-templated transcription (GO:1903507),0.3714311922605141,1.0637143556781716,0.338,0.8306122200584226,1.0,57/115,41.63%,HMGA2;ATXN1;RBFOX2;TCF7L2;RUNX2;ZEB1;NIPBL;FOXP1;NCOR1;GLI3;ARID5B;ZFPM2;CBX5;ZBTB38;SMARCA4;TRERF1;EHMT1;EZH2;JARID2;SFPQ;FOXN3;PRDM5;RFX3;PHC2;HDAC4;SCMH1;BCLAF1;NR3C1;PPARD;ELK3;CLOCK;SPEN;NCOR2;POU2F1;KAT6A;BASP1;BCOR;CBFA2T2;NRG1;PPARG;ZMYND11;PHF12;BTAF1;BRD7;PEX14;GATAD2A;TRIM33;SFMBT1;MYBBP1A;KAT6B;CREB3L1;EPC1;MBTD1;KDM1A;CHD8;RBPJ;SMARCC2
37,regulation of cell migration (GO:0030334),0.45834588447917446,1.1190457772196958,0.3412863070539419,0.7983370060984984,1.0,9/16,35.19%,LMNA;PAK1;CCAR1;SYNE2;ZMYND8;EGFR;ARID2;ACTN4;SLIT2
45,histone modification (GO:0016570),0.4032037670739942,1.0660264010643126,0.36947791164658633,0.8571178188899707,1.0,17/32,38.48%,EYA4;CREBBP;TBL1X;NSD3;NSD1;TRERF1;EHMT1;EZH2;PRDM5;BAZ1B;PHF20;HDAC4;EYA1;KAT6A;EYA3;EP300;KAT6B
43,nucleosome organization (GO:0034728),0.42269124403787484,1.0783731596255728,0.3826787512588117,0.8466893865628043,1.0,15/23,42.20%,ATRX;SMARCC1;SMARCA4;ARID1A;ARID2;BPTF;SMARCA5;INO80;ANP32B;SETD2;NAP1L1;NPM1;KAT6B;SMARCC2;NASP
41,regulation of lipid metabolic process (GO:0019216),0.43987717668465637,1.0842958505027795,0.3938144329896907,0.863478926137154,1.0,11/16,43.06%,NCOR1;CREBBP;CHD9;TBL1X;NCOA2;PPARD;NCOR2;PPARG;NCOA6;NCOA1;TBL1XR1
48,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.37030823263060725,1.0438908015859796,0.395,0.8865079585875246,1.0,28/84,27.90%,HMGA2;ATXN1;ZFHX3;ATRX;CREBBP;ANKRD17;JMJD1C;APP;NSD3;ZBTB38;NSD1;TCF7L1;CHD7;NSD2;FUS;EZH2;SFPQ;RREB1;FOXN3;NCOA2;CCAR1;WWTR1;RFX3;GON4L;NR3C1;NUCKS1;CLOCK;SOX4
46,regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893),0.4406588015760746,1.0660161094219962,0.3962655601659751,0.8389235327021484,1.0,7/15,33.05%,TEAD1;NFIB;SMARCA4;DDX5;NR3C1;PPARD;PPARG
44,positive regulation of apoptotic process (GO:0043065),0.4214926298374256,1.0666737179818242,0.3993839835728953,0.8734281077572217,1.0,11/19,39.63%,HMGA2;ANKRD1;CCAR1;TOP2A;BCLAF1;SOX4;SLIT2;SRPK2;MYBBP1A;ATF6;HMGB1
49,positive regulation of cell differentiation (GO:0045597),0.3928705337081802,1.0316803290924315,0.45845845845845845,0.9151197663096398,1.0,9/30,27.04%,RUNX2;ZEB1;NFKB1;TCF4;EZH2;WWTR1;MEF2A;ASXL2;PPARD
51,protein phosphorylation (GO:0006468),0.3845806951280989,1.0145144627412166,0.46130653266331656,0.9391319002321924,1.0,17/29,44.06%,CDK8;CDK6;APP;GSK3B;DYRK1A;HIPK2;PAK1;BAZ1B;EGFR;TOP1;TLK2;CDK17;SRPK2;TLK1;CCNT1;PKN1;SMAD2
50,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.4131164022906724,1.0254763399289644,0.46980552712384854,0.9185783836416748,1.0,5/17,22.32%,RBFOX2;ACTB;GSK3B;PAK1;EGFR
54,positive regulation of binding (GO:0051099),0.40941489545705856,0.9916108805806071,0.5112936344969199,0.9641469416659291,1.0,4/15,16.74%,TCF7L2;APP;GSK3B;HIPK2
52,positive regulation of programmed cell death (GO:0043068),0.4007344303879243,1.0028063448212254,0.5200823892893924,0.9624890227995075,1.0,9/17,39.63%,HMGA2;ANKRD1;CCAR1;TOP2A;BCLAF1;SOX4;SLIT2;ATF6;HMGB1
53,transcription initiation from RNA polymerase II promoter (GO:0006367),0.3628036332267375,0.9925557627749687,0.528,0.9785621551444336,1.0,15/41,34.62%,MAML3;MAML2;TEAD1;NCOR1;CREBBP;TBL1X;E2F3;NR6A1;WWTR1;NR3C1;PPARD;NCOR2;TAF3;PPARG;TAF15
55,regulation of nucleic acid-templated transcription (GO:1903506),0.35035532407488323,0.9870820162985803,0.548,0.9622711781888996,1.0,22/83,22.03%,HMGA2;ATXN1;ZFHX3;ATRX;CREBBP;ZMIZ1;JMJD1C;NSD3;ZBTB38;NSD1;TCF7L1;CHD7;NSD2;FUS;EZH2;SFPQ;RREB1;FOXN3;NCOA2;CCAR1;WWTR1;RFX3
57,protein ubiquitination (GO:0016567),-0.20562130177514792,-0.951162360519738,0.5555555555555556,1.0,0.6888217522658611,23/23,80.26%,CTR9;RNF168;CTNNB1;UHRF1;RNF20;PSMC6;TRIM24;CAND1;UBE2L3;HIF1A;SHPRH;BRCA1;NFE2L2;TRIM37;TAF1;CBFB;NFX1;TRIM33;PEX14;UBR2;WAC;SMURF1;PSME4
59,protein-DNA complex assembly (GO:0065004),0.37473281639824857,0.9303494999636635,0.5975485188968335,1.0,1.0,8/18,38.48%,ATRX;TCF4;PSME4;SMARCA5;ANP32B;NAP1L1;NPM1;KAT6B
56,regulation of gene expression (GO:0010468),0.3344853496070389,0.9661766008826448,0.609,1.0,1.0,29/121,22.03%,RUNX1;HMGA2;ATXN1;ZFHX3;ATRX;NFKB1;FOXP1;CREBBP;JMJD1C;CDK6;APP;NSD3;ZBTB38;NSD1;TCF7L1;CHD7;GSK3B;NSD2;FUS;EZH2;SFPQ;RREB1;FOXN3;NCOA2;PRDM5;CCAR1;WWTR1;ADAM19;RFX3
58,cellular protein modification process (GO:0006464),0.34423751056520496,0.930993248649212,0.6282565130260521,1.0,1.0,10/38,20.17%,CDK8;CDK6;APP;GSK3B;DYRK1A;HIPK2;PAK1;LAMC1;PSME4;PTPN14
64,regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),0.373895611167233,0.9131112146829105,0.6300813008130082,1.0,1.0,7/17,36.62%,ZEB2;CREBBP;HIPK2;SMURF1;SKI;TRIM33;EP300
62,cytokine-mediated signaling pathway (GO:0019221),0.35565911120617844,0.9154138052235826,0.6458123107971746,1.0,1.0,8/23,30.33%,ZEB1;NFKB1;SMARCA4;PSME4;LMNB1;ACTN4;ANXA2;POU2F1
67,histone deacetylation (GO:0016575),0.3643374485322804,0.88683247178042,0.6466321243523316,1.0,1.0,6/15,28.90%,TBL1X;TRERF1;SFPQ;PRDM5;HDAC4;HDAC8
65,cellular response to oxygen-containing compound (GO:1901701),0.3469168392411199,0.899162625435862,0.6508097165991903,1.0,1.0,5/22,23.18%,ACTB;NFKB1;ANKRD1;EGFR;LCOR
66,cellular response to organic cyclic compound (GO:0071407),0.37040289055929015,0.8959742069067873,0.6546762589928058,1.0,1.0,4/15,26.32%,ACTB;EGFR;LCOR;NR3C1
63,negative regulation of cellular process (GO:0048523),0.3373600638919885,0.9137493520706007,0.662,1.0,1.0,17/39,37.63%,LMNA;CDK6;APP;SMARCA4;PBRM1;ACTN1;PTPN14;ARID2;ANP32B;SKI;SOX4;UBR2;SERTAD2;SUZ12;BRD7;SLIT2;NPM1
60,transcription by RNA polymerase II (GO:0006366),0.328493431587245,0.9274085412165144,0.672,1.0,1.0,23/72,31.33%,MAML3;NFIX;MAML2;TEAD1;NFKB1;NCOR1;CREBBP;TBL1X;DDX5;E2F3;NR6A1;RREB1;WWTR1;MLLT3;DDX21;NR3C1;PPARD;SETD2;TSC22D1;NCOR2;GLIS3;POU2F1;TAF3
61,"DNA-templated transcription, initiation (GO:0006352)",0.33230052486406997,0.9157050688021005,0.6806806806806807,1.0,1.0,20/49,41.20%,MAML3;MAML2;TEAD1;NCOR1;CREBBP;TBL1X;E2F3;NR6A1;WWTR1;SMARCA5;NR3C1;PPARD;NCOR2;TAF3;PPARG;TAF15;NCOA6;NR2C2;POLR2A;RBPJ
68,positive regulation of DNA-binding transcription factor activity (GO:0051091),0.33987232477759105,0.8837170412649759,0.6917670682730924,1.0,1.0,12/26,39.77%,NFKB1;ARID5B;APP;SMARCA4;MTDH;HIPK2;HDAC4;CLOCK;PPARG;EP300;NPM1;KDM1A
69,phosphorylation (GO:0016310),0.3279609279918807,0.8720043982501412,0.7049345417925479,1.0,1.0,19/29,54.79%,CDK8;CDK6;APP;GSK3B;DYRK1A;HIPK2;PAK1;TOP1;TLK2;CDK17;SRPK2;TLK1;CCNT1;PKN1;CDK19;BRD2;PIK3CA;TAF1;CREB1
72,positive regulation of DNA metabolic process (GO:0051054),0.33907075080946136,0.8444639747630476,0.7115188583078491,1.0,1.0,7/18,34.33%,EYA4;ATRX;EGFR;SMCHD1;BABAM2;EYA1;EYA3
70,negative regulation of cell population proliferation (GO:0008285),0.3216795976599708,0.8618075063408153,0.7349397590361446,1.0,1.0,12/33,34.05%,LMNA;CDK6;APP;PBRM1;E2F3;PAK1;PTPN14;ARID2;SKI;SOX4;PPARG;BRD7
77,regulation of DNA repair (GO:0006282),0.33494000112736255,0.8050403706826433,0.7466666666666667,1.0,1.0,11/15,55.94%,EYA4;EGFR;SMCHD1;BABAM2;EYA1;EYA3;UIMC1;DEK;DHX9;PARG;ERCC6
71,cellular response to hormone stimulus (GO:0032870),-0.19298245614035087,-0.8474159465344239,0.75,0.7246153846153847,0.823262839879154,15/15,81.26%,SFR1;RARA;STAT3;NCOA3;TRIM24;URI1;MED1;BRD8;UBE2L3;STAT5B;NCOA1;BCAS3;SLIT2;NR3C1;NCOA2
75,cellular response to lipid (GO:0071396),0.32428030254296686,0.8189802767212899,0.7637474541751528,1.0,1.0,5/19,26.32%,NFKB1;ANKRD1;EGFR;LCOR;NR3C1
74,regulation of intracellular signal transduction (GO:1902531),0.31139966239027966,0.8215205070085727,0.792964824120603,1.0,1.0,12/28,36.62%,CHD4;EHMT1;HIPK2;PAK1;EGFR;PHF20;KAT6A;TAF3;BRD7;TAF15;CHD3;EP300
78,regulation of macromolecule metabolic process (GO:0060255),0.31614209552518735,0.7790014534640288,0.7932446264073695,1.0,1.0,4/17,19.74%,FOXP1;CDK6;APP;PRDM5
73,cellular response to DNA damage stimulus (GO:0006974),0.30785982582175947,0.8430428425645627,0.795,1.0,1.0,14/48,25.18%,NIPBL;FOXP1;CBX5;POLA1;ZBTB38;PAK1;SMC1A;PSME4;TOP2A;BAZ1B;RNF169;BABAM2;INO80;WAC
