,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
45,negative regulation of transcription by RNA polymerase II (GO:0000122),0.3846836473392712,1.3590727408490486,0.003,0.3511143232873092,1.0,93/187,38.34%,HNRNPU;TPR;CCND1;DDX5;HMGA2;CBX5;ENO1;ATRX;NFIX;HDGF;CNOT1;MTDH;TCERG1;CHD3;NFIC;SMARCA4;SFPQ;RIF1;NIPBL;BPTF;NCOR1;CBX6;CTCF;NSD1;LRRFIP1;CUX1;CHD8;MED1;EZH2;GATAD2B;KDM1A;MIER1;AEBP1;SPEN;NFIB;CITED2;KMT5A;ID3;N4BP2L2;TAF1;DICER1;FOXP1;HMGB1;JUN;YY1;TCF25;KLF7;SKIL;ZFHX3;TBL1X;SOX11;REST;NR3C1;PURA;ZBTB7A;NFKB1;NR2C2;ATF4;IRF2BPL;EP300;C1QBP;TAF3;CREBBP;RUNX1;PEG3;MEF2A;DCAF1;NR4A2;MTF2;HES1;MEIS2;PRDM2;ID2;NCOR2;ZEB2;E2F8;RBPJ;SIN3A;HCFC1;NFX1;TRIM37;UHRF1;SNW1;CTR9;GLI3;E2F7;PARP1;PHF12;HDAC2;TRIM33;NRIP1;CGGBP1;SOX9
12,"regulation of gene expression, epigenetic (GO:0040029)",0.5188814310271125,1.6499634812741797,0.004008016032064128,0.09240342672433338,0.606,14/39,16.02%,ACTB;SMARCA5;DEK;SF3B1;DDX21;MYBBP1A;BAZ1B;MPHOSPH8;CTCF;EZH2;RBBP7;AEBP2;DNMT1;SUZ12
10,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.5469847842562064,1.6682790597179074,0.004056795131845842,0.08976789852381244,0.535,14/29,19.62%,HNRNPU;DDX5;SF3B1;DHX9;FUS;CCAR1;YBX1;SFPQ;HNRNPD;POLR2A;SPEN;CDC5L;YTHDC1;NONO
7,mitotic sister chromatid segregation (GO:0000070),0.608445261513925,1.7062077034883645,0.0041797283176593526,0.07806100742730315,0.395,8/16,19.52%,SET;SMC4;SMC2;SMC1A;NIPBL;RAD21;KMT5A;NAA50
18,"mRNA splicing, via spliceosome (GO:0000398)",0.5184723001443614,1.6136792927733492,0.006024096385542169,0.09075279039821901,0.716,16/35,19.62%,HNRNPU;DDX5;SF3B1;DHX9;FUS;CCAR1;YBX1;SFPQ;HNRNPD;DDX17;POLR2A;SPEN;DDX1;CDC5L;YTHDC1;NONO
16,positive regulation of programmed cell death (GO:0043068),0.5453174525143688,1.624434158089923,0.006091370558375634,0.09224594133597384,0.684,13/25,25.03%,TOP2A;ANKRD1;HMGA2;BCLAF1;CCAR1;SOX4;CTNNB1;HMGB1;JUN;REST;RRP1B;ATF4;C1QBP
17,positive regulation of apoptotic process (GO:0043065),0.5403464948673616,1.622996777885823,0.007099391480730223,0.08806032968090674,0.687,15/27,27.63%,TOP2A;ANKRD1;HMGA2;BCLAF1;MYBBP1A;CCAR1;SOX4;CTNNB1;HMGB1;JUN;REST;RRP1B;ATF4;C1QBP;SRPK2
9,"regulation of mRNA splicing, via spliceosome (GO:0048024)",0.5774744797853408,1.6727778063450722,0.0071794871794871795,0.09347432736517831,0.514,13/21,27.63%,NCL;HNRNPU;DDX5;RBM39;THRAP3;FMR1;DDX17;YTHDC1;REST;ZBTB7A;RBFOX2;C1QBP;SRPK2
65,regulation of transcription by RNA polymerase II (GO:0006357),0.3447739553021496,1.2475653220968819,0.009,0.489462787188464,1.0,209/487,38.04%,HNRNPU;TPR;CCND1;SMARCA5;DDX5;NPM1;NUCKS1;ANKRD1;HMGA2;CBX5;ENO1;DEK;ATRX;PURB;CHD4;DHX9;FUS;ATAD2;NFIX;BCLAF1;SMARCC1;HDGF;CNOT1;BAZ1B;BRD2;YBX1;MTDH;TCERG1;CHD3;NFIC;SMARCA4;SFPQ;RIF1;NIPBL;KMT2A;THRAP3;HMGB2;BPTF;NCOR1;CBX6;DHX36;PSIP1;BRD3;SOX4;ZBTB20;RAD21;NFAT5;BAZ1A;CTCF;CHD1;CEBPZ;NSD1;BRD7;DDX17;LRRFIP1;BBX;CUX1;PBX1;CHD8;ZBTB38;MED1;EZH2;KLF5;CLOCK;MED13;ASXL2;GATAD2B;KDM1A;ZFHX4;MIER1;BRD4;KLF6;AEBP2;AEBP1;ARID4B;SPEN;USP16;KAT6A;BRD8;NFIB;CITED2;PHF20;KMT5A;MAFG;ID3;N4BP2L2;CTNNB1;TAF1;DICER1;CDC5L;FOXP1;JMJD1C;MGA;HMGB1;JUN;YY1;NFE2L2;SP1;TCF25;KLF7;SKIL;ZFHX3;TBL1X;SOX11;REST;NR3C1;CDK4;PURA;SETX;RRP1B;TMF1;TCF20;ZBTB7A;RUNX2;NFKB1;NR2C2;ATF4;IRF2BPL;HIF1A;CCNT1;EP300;VEZF1;TCF12;RBBP8;INO80;C1QBP;TAF3;CREBBP;RUNX1;MYSM1;SSBP3;PEG3;NPAT;ARID1A;POU2F1;MED13L;WWTR1;TEAD1;MEF2A;TET3;DCAF1;SIX1;NR4A2;KLF3;MTF2;HES1;KLF13;MEIS2;ENY2;SP3;TCF4;PRRX1;PRDM2;ETS1;SAFB;ID2;ZMIZ1;RSF1;ARID4A;RCOR1;NCOR2;ZEB2;E2F8;OGT;KMT2C;RFX7;SMARCD1;RBPJ;APP;SMAD1;ZFX;KDM2A;MLLT10;SIN3A;HCFC1;E2F3;NFX1;CHD2;SMARCC2;TRIM37;GLYR1;CCNT2;CREB1;NFE2L1;ATF6;NCOA6;UHRF1;KANSL3;NCOA7;DOT1L;SNW1;HIPK2;ATAD2B;CTR9;GLI3;E2F7;TSHZ1;PARP1;GTF2F1;PHF12;EPC2;RNF4;PCBP1;HDAC2;TRIM33;NRIP1;NACC1;BRIP1;CGGBP1
19,mRNA processing (GO:0006397),0.5119735462280401,1.597927660109393,0.00906344410876133,0.10197651352445783,0.767,15/35,19.62%,HNRNPU;DDX5;SF3B1;DHX9;FUS;CCAR1;YBX1;TCERG1;SFPQ;HNRNPD;POLR2A;SPEN;CDC5L;YTHDC1;NONO
20,positive regulation of response to DNA damage stimulus (GO:2001022),0.5338858813534058,1.5898025011223487,0.009202453987730062,0.10583339496513348,0.785,7/24,9.61%,DDX5;ANKRD1;HMGA2;DHX9;BCLAF1;SMCHD1;FMR1
13,nucleosome assembly (GO:0006334),0.557703593274729,1.637474866785497,0.0102880658436214,0.09766504568930104,0.641,8/22,8.01%,SMARCA5;NPM1;ATRX;NAP1L1;BRD2;HMGB2;NASP;ANP32B
11,cellular response to light stimulus (GO:0071482),0.6027983192513766,1.6650589479023106,0.011554621848739496,0.08576766739624073,0.553,11/16,25.23%,NPM1;DHX36;FMR1;KDM1A;TAF1;YY1;PCNA;ATF4;EP300;INO80;CREBBP
40,chromatin organization (GO:0006325),0.4186299772304229,1.4035462418275801,0.013,0.28745841684137147,1.0,36/74,34.03%,SMARCA5;NPM1;NUCKS1;HMGA2;ATRX;PBRM1;TOP1;SMARCC1;BAZ1B;SMARCA4;HMGB2;BPTF;BAZ1A;CHD1;EZH2;SETD5;HMGN1;CBX3;SETD2;SMARCAD1;RBBP4;KDM5A;ZBTB7A;PAK1;INO80;HP1BP3;MYSM1;ARID1A;MTF2;BAZ2A;SAFB;RSF1;SMARCD1;EHMT1;HCFC1;SMARCC2
15,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),0.5972276747216279,1.629281118426775,0.013727560718057022,0.09291497301259413,0.666,7/15,15.32%,DDX21;MTDH;ANKRD17;DHX36;MIER1;BRD4;DDX1
31,chromatin remodeling (GO:0006338),0.43755259321421797,1.4488483866326347,0.014,0.2512122547939167,0.996,25/64,26.03%,ACTB;SMARCA5;NPM1;HMGA2;ATRX;CHD4;PBRM1;TOP1;SMARCC1;BAZ1B;CHD3;SMARCA4;BPTF;BAZ1A;CHD8;GATAD2B;CBX3;SMARCAD1;RBBP4;KDM5A;ZBTB7A;PAK1;INO80;MYSM1;ARID1A
22,DNA replication-independent nucleosome assembly (GO:0006336),0.5671847498050322,1.579058089515553,0.016684045881126174,0.10765544641040424,0.814,11/17,29.93%,SMARCA5;NPM1;ATRX;NASP;HJURP;RBBP7;RBBP4;UBN1;CENPA;CABIN1;RSF1
34,negative regulation of gene expression (GO:0010629),0.43232293274757927,1.429383214997799,0.018018018018018018,0.27720578059047557,0.998,27/58,30.23%,NCL;CNOT1;YBX1;NCOR1;MPHOSPH8;DHX36;FMR1;EZH2;HELLS;RBBP7;AEBP2;CITED2;DNMT1;SUZ12;TAF1;DICER1;FOXP1;YY1;RBBP4;SOX11;REST;NFKB1;HIF1A;RUNX1;MTF2;ID2;NCOR2
37,negative regulation of cellular process (GO:0048523),0.4281790293577593,1.4136726511720676,0.019,0.2876257192243066,1.0,20/59,21.72%,LMNA;NPM1;ENO1;PBRM1;CDK6;ACTN1;SMARCA4;ANP32B;SOX4;CTCF;BRD7;RBBP7;UBR2;SUZ12;CTNNB1;RBBP4;SOX11;REST;JADE1;ARID2
21,cellular response to UV (GO:0034644),0.5587157816421066,1.5812122878866064,0.020855057351407715,0.11065046102028844,0.808,11/18,25.23%,NPM1;DHX36;FMR1;KDM1A;TAF1;YY1;PCNA;ATF4;EP300;INO80;CREBBP
30,double-strand break repair (GO:0006302),0.4542109396947521,1.454994247406033,0.02112676056338028,0.24658104133703695,0.996,28/43,40.74%,SMARCA5;NUCKS1;BAZ1B;SFPQ;RIF1;NSD2;HMGB2;POLA1;RAD21;DDX1;BRCA2;SMARCAD1;HMGB1;YY1;SETX;SFR1;RBBP8;INO80;HPF1;RNF168;KDM2A;MORF4L1;PARP1;BRIP1;WRN;RPA1;PARP2;BRCA1
41,positive regulation of cellular process (GO:0048522),0.4149417057612312,1.3951555513023912,0.023,0.2982253059891626,1.0,28/67,29.53%,LMNA;CCND1;NPM1;HMGA2;PA2G4;NAP1L1;BCLAF1;CCAR1;ANKRD17;DHX36;SOX4;FMR1;ACTN4;CNOT6;EZH2;CITED2;DICER1;ZFHX3;SOX11;CDK4;PAK1;INO80;C1QBP;WWTR1;SRPK2;HES1;MEIS2;ETS1
23,intracellular steroid hormone receptor signaling pathway (GO:0030518),0.5420316101393877,1.5416814372735566,0.026232948583420776,0.14945119627934314,0.917,10/17,29.83%,DDX5;UBE3A;DDX17;MED1;NR3C1;TMF1;RBFOX2;ARID1A;SAFB;ZMIZ1
27,response to UV (GO:0009411),0.49643576727467864,1.4825660424181413,0.026476578411405296,0.21734911986128086,0.986,13/25,25.23%,CCND1;NPM1;DHX36;FMR1;KDM1A;TAF1;PCLAF;YY1;PCNA;ATF4;EP300;INO80;CREBBP
26,regulation of cell migration (GO:0030334),0.5101709693967946,1.4831686379662872,0.03363914373088685,0.2242205299445254,0.986,9/21,22.92%,LMNA;CCAR1;ACTN4;SYNE2;ZMYND8;CITED2;ARID2;RNF20;PAK1
72,positive regulation of transcription by RNA polymerase II (GO:0045944),0.33712711001501555,1.208951305273296,0.038,0.5457503022805882,1.0,140/267,44.14%,HNRNPU;SMARCA5;NPM1;HMGA2;ATRX;DHX9;ATAD2;NFIX;BCLAF1;YBX1;TCERG1;NFIC;SMARCA4;SFPQ;KMT2A;THRAP3;HMGB2;BPTF;DHX36;SOX4;NFAT5;CEBPZ;DDX17;PBX1;CHD8;ZBTB38;MED1;KLF5;CLOCK;MED13;ASXL2;KDM1A;BRD4;KLF6;USP16;KAT6A;BRD8;NFIB;CITED2;CTNNB1;CDC5L;HMGB1;JUN;YY1;NFE2L2;SP1;KLF7;ZFHX3;TBL1X;SOX11;REST;NR3C1;SETX;RRP1B;TMF1;TCF20;RUNX2;NFKB1;NR2C2;ATF4;IRF2BPL;HIF1A;CCNT1;EP300;VEZF1;TCF12;INO80;CREBBP;RUNX1;MYSM1;SSBP3;PEG3;NPAT;POU2F1;WWTR1;TEAD1;MEF2A;TET3;SIX1;NR4A2;MTF2;HES1;MEIS2;SP3;TCF4;PRDM2;ETS1;ZMIZ1;RSF1;ZEB2;E2F8;OGT;KMT2C;SMARCD1;RBPJ;APP;SMAD1;MLLT10;SIN3A;HCFC1;E2F3;GLYR1;CCNT2;CREB1;ATF6;NCOA6;UHRF1;KANSL3;NCOA7;DOT1L;SNW1;HIPK2;ATAD2B;GLI3;E2F7;PARP1;GTF2F1;RNF4;PCBP1;HDAC2;NRIP1;SOX9;ATF2;SQSTM1;MED14;BCLAF3;TBL1XR1;BRCA1;JUNB;SKI;ELK3;CTBP2;FOXJ3;FOSL1;CEBPG;ATF1;RBL1;NME2;RLF;GABPA
24,RNA metabolic process (GO:0016070),0.5441250346768813,1.5267997912384847,0.03802672147995889,0.16439548723416253,0.937,10/17,24.12%,HNRNPU;DHX9;RBM39;DHX36;HNRNPD;DDX17;POLR2A;DICER1;SETX;RBFOX2
73,"negative regulation of transcription, DNA-templated (GO:0045892)",0.33655983395500244,1.204653964649948,0.043,0.550629446335651,1.0,120/268,38.34%,SET;HNRNPU;TPR;CCND1;DDX5;HMGA2;CBX5;ENO1;PA2G4;NFIX;BCLAF1;MYBBP1A;HDGF;CNOT1;MTDH;TCERG1;CHD3;NFIC;SMARCA4;SFPQ;RIF1;NIPBL;HMGB2;BPTF;NCOR1;CBX6;MPHOSPH8;BASP1;CTCF;NSD1;BRD7;LRRFIP1;CUX1;CHD8;ZBTB38;MED1;EZH2;CLOCK;GATAD2B;KDM1A;MIER1;CBX3;AEBP1;SPEN;KAT6A;CITED2;KMT5A;ID3;N4BP2L2;CTNNB1;TAF1;DICER1;FOXP1;HMGB1;JUN;YY1;TCF25;KLF7;SKIL;NONO;ZFHX3;TBL1X;SOX11;REST;NR3C1;ZMYND11;PURA;ZBTB7A;RUNX2;NFKB1;NR2C2;ATF4;IRF2BPL;EP300;RBFOX2;BTAF1;C1QBP;TAF3;CREBBP;RUNX1;PEG3;POU2F1;MEF2A;DCAF1;NR4A2;MTF2;HES1;MEIS2;SP3;PRDM2;ID2;RSF1;ARID4A;RCOR1;NCOR2;ZEB2;E2F8;RLIM;RBPJ;EHMT1;KDM2A;SIN3A;HCFC1;NFX1;SMARCC2;TRIM37;CREB1;UHRF1;SNW1;CTR9;GLI3;E2F7;PARP1;PHF12;HDAC2;TRIM33;NRIP1;NACC1;CGGBP1;SOX9
32,regulation of stem cell differentiation (GO:2000736),0.5353014552267396,1.448351385589638,0.04867724867724868,0.2447749713692274,0.996,8/15,28.23%,HNRNPU;KMT2A;PSME4;TCF12;RUNX1;PSMC6;NUDT21;HES1
38,gene expression (GO:0010467),0.4742092081306979,1.4058007227000542,0.05263157894736842,0.2973802508896658,1.0,13/26,29.23%,PTMA;HNRNPU;TPR;RBM39;HNRNPD;NUP153;DDX17;POLR2A;YTHDC1;SETX;MEF2A;NR4A2;BAZ2A
33,organelle organization (GO:0006996),-0.3384146341463415,-1.4427002692441089,0.05660377358490566,0.3434508046445305,0.22684703433922998,15/15,66.77%,PHB;AJUBA;TFB2M;MYC;TFAM;PARK7;PPRC1;NRF1;ATXN7;SSBP1;GABPA;LIMD1;VMP1;PARP1;HCFC1
29,regulation of cellular response to stress (GO:0080135),0.5215264609257391,1.4615666254831914,0.05705394190871369,0.24177366801475547,0.995,8/17,25.23%,TPR;NPM1;GSK3B;NUP153;DNAJC2;ATF4;EP300;CREBBP
36,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),0.4969910528071236,1.4153100560631298,0.057971014492753624,0.2918586710817003,1.0,8/19,20.62%,DDX21;MTDH;ANKRD17;DHX36;MIER1;BRD4;DDX1;ZMYND11
28,positive regulation of developmental process (GO:0051094),0.5404294839203306,1.4756363192113233,0.05925925925925926,0.22250730384176154,0.989,8/15,25.03%,LMNA;PA2G4;RIF1;BASP1;FMR1;REST;NR2C2;C1QBP
35,positive regulation of macromolecule biosynthetic process (GO:0010557),0.5283776975619552,1.4282338491591695,0.06680805938494168,0.271871075549359,0.998,7/15,22.52%,NPM1;DHX9;HNRNPD;SOX4;FMR1;PCNA;NFKB1
44,protein-DNA complex assembly (GO:0065004),0.44901816275163603,1.3635477337291706,0.07614213197969544,0.3484043110883918,1.0,7/29,8.01%,SMARCA5;NPM1;ATRX;NAP1L1;BRD2;HMGB2;ANP32B
39,generation of neurons (GO:0048699),0.488437703933454,1.4047674707874984,0.08144329896907217,0.2922283867791349,1.0,11/19,28.23%,CDK6;HMGB2;CTNNB1;SOX11;RUNX2;NAV1;RUNX1;MYEF2;SIX1;NR4A2;HES1
48,positive regulation of intracellular signal transduction (GO:1902533),0.4317388350768307,1.3437778691499247,0.08450704225352113,0.36542412686045656,1.0,14/33,25.03%,DDX21;BCLAF1;MTDH;ANKRD17;DHX36;NFAT5;ACTN4;MIER1;BRD4;DDX1;HMGB1;SOX11;EP300;C1QBP
43,regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893),0.48522267485136755,1.3682160543518944,0.0875,0.34522136539024784,1.0,10/18,29.53%,DDX5;SMARCA4;KLF5;NFIB;JUN;REST;NR3C1;HIF1A;TEAD1;ETS1
54,cellular response to cytokine stimulus (GO:0071345),0.4210464859243533,1.2972381046980703,0.10030090270812438,0.4358820584581896,1.0,7/33,9.71%,HNRNPU;TPR;CCND1;ANKRD1;DHX9;GSK3B;NFAT5
46,positive regulation of cellular biosynthetic process (GO:0031328),0.4756438886874435,1.3458508255585406,0.100418410041841,0.3757564195794471,1.0,8/19,23.32%,NPM1;DHX9;HNRNPD;SOX4;FMR1;SP1;PCNA;HIF1A
60,positive regulation of macromolecule metabolic process (GO:0010604),0.39044368199733537,1.2714428290617406,0.1031031031031031,0.45978099109304543,1.0,26/48,38.74%,HMGA2;ANXA2;MPHOSPH8;DHX36;GSK3B;FMR1;CTCF;MED1;RESF1;CITED2;DNMT1;NFE2L2;SP1;SOX11;ATF4;HIF1A;SRPK2;ETS1;ID2;RBPJ;APP;SMAD1;HCFC1;PPHLN1;SOX9;ATF2
42,protein localization to nucleus (GO:0034504),0.4999881850985589,1.3788987909583763,0.10684647302904564,0.3276099968976627,1.0,3/16,1.00%,LMNA;HNRNPU;TPR
90,"regulation of transcription, DNA-templated (GO:0006355)",0.3119333732814618,1.1278170195194661,0.114,0.6526960922509667,1.0,201/492,37.94%,SET;SMARCA5;DDX5;NPM1;NUCKS1;ANKRD1;HMGA2;CBX5;ENO1;DEK;ATRX;PURB;CHD4;PA2G4;DHX9;FUS;ATAD2;NFIX;BCLAF1;MYBBP1A;SMARCC1;HDGF;CCAR1;BAZ1B;BRD2;YBX1;MTDH;CHD3;NFIC;SMARCA4;SFPQ;NIPBL;NSD2;KMT2A;THRAP3;HMGB2;BPTF;NCOR1;SBNO1;MPHOSPH8;POLA1;DHX36;PSIP1;HNRNPD;BRD3;BASP1;SOX4;ZBTB20;RAD21;KMT2E;NFAT5;BAZ1A;CTCF;CHD1;NSD1;BRD7;DDX17;LRRFIP1;BBX;CUX1;PBX1;CHD8;ZBTB38;MED1;EZH2;KLF5;SETD5;CLOCK;MED13;KDM1A;ZFHX4;BRD4;CBX3;POLR2A;KLF6;AEBP2;ARID4B;SPEN;USP16;KAT6A;NFIB;CITED2;PHF20;KMT5A;MAFG;ID3;TAF15;DNAJC2;CTNNB1;BRCA2;CDC5L;FOXP1;JMJD1C;MGA;HMGB1;JUN;YY1;NFE2L2;SP1;KLF7;NONO;ZFHX3;TBL1X;SOX11;KDM5A;CHD7;REST;NR3C1;ZMYND11;PURA;SFR1;PCNA;TCF20;RNF20;ZBTB7A;RUNX2;NFKB1;NR2C2;ATF4;NSD3;IRF2BPL;HIF1A;CCNT1;EP300;VEZF1;TCF12;RBFOX2;RBBP8;BTAF1;HP1BP3;CREBBP;RUNX1;PEG3;NPAT;ARID1A;POU2F1;MED13L;WWTR1;TEAD1;MEF2A;SIX1;NR4A2;KLF3;MTF2;HES1;KLF13;MEIS2;ENY2;SP3;TCF4;BAZ2A;PRRX1;PRDM2;ETS1;SAFB;ID2;ZMIZ1;RSF1;ARID4A;RCOR1;NCOR2;ZEB2;E2F8;OGT;RLIM;RFX7;SMARCD1;RBPJ;WAC;SMAD1;EHMT1;ZFX;KDM2A;SIN3A;HCFC1;E2F3;NFX1;CHD2;SMARCC2;UBE2L3;CCNT2;CREB1;NFE2L1;ATF6;NCOA6;NCOA7;SNW1;HIPK2;CTR9;GLI3;E2F7;TSHZ1;PHF12;EPC2;RNF4;FOXN2;GPBP1;HDAC2;TRIM33;NACC1;BRIP1
49,"negative regulation of gene expression, epigenetic (GO:0045814)",0.47740409350884644,1.339042452018456,0.1148577449947313,0.3698993844735356,1.0,7/16,19.02%,MPHOSPH8;EZH2;RBBP7;AEBP2;DNMT1;SUZ12;RBBP4
50,regulation of G1/S transition of mitotic cell cycle (GO:2000045),0.47113515709131276,1.3171419624777774,0.11795407098121086,0.4173728157629004,1.0,9/17,29.73%,CCND1;CDK6;ANKRD17;KMT2E;BRD7;CDK4;JADE1;INO80;ID2
89,"positive regulation of transcription, DNA-templated (GO:0045893)",0.3144958011950879,1.1356849377255607,0.118,0.6367673190137314,1.0,143/333,37.74%,HNRNPU;SMARCA5;NPM1;HMGA2;ATRX;DHX9;ATAD2;NFIX;BCLAF1;SMARCC1;YBX1;WDR43;TCERG1;NFIC;SMARCA4;SFPQ;KMT2A;THRAP3;HMGB2;BPTF;DHX36;HNRNPD;SOX4;KMT2E;NFAT5;CTCF;CEBPZ;NSD1;BRD7;DDX17;PBX1;CHD8;ZBTB38;MED1;KLF5;CLOCK;MED13;HMGN1;ASXL2;KDM1A;BRD4;KLF6;USP16;KAT6A;BRD8;NFIB;CITED2;TAF15;DNAJC2;CTNNB1;BRCA2;CDC5L;HMGB1;JUN;YY1;NFE2L2;SP1;KLF7;ZFHX3;TBL1X;SOX11;KDM5A;UBTF;REST;NR3C1;SETX;RRP1B;SFR1;TMF1;TCF20;RNF20;RUNX2;NFKB1;NR2C2;ATF4;NSD3;IRF2BPL;HIF1A;CCNT1;EP300;VEZF1;TCF12;INO80;CREBBP;RUNX1;MYSM1;SSBP3;PEG3;NPAT;ARID1A;POU2F1;WWTR1;TEAD1;MEF2A;TET3;SIX1;NR4A2;MTF2;HES1;MEIS2;ENY2;SP3;TCF4;PRDM2;ETS1;ID2;ZMIZ1;RSF1;ZEB2;E2F8;OGT;KMT2C;SMARCD1;RBPJ;WAC;APP;SERTAD2;SMAD1;MLLT10;SIN3A;HCFC1;E2F3;SMARCC2;GLYR1;CCNT2;CREB1;ATF6;NCOA6;UHRF1;KANSL3;NCOA7;DOT1L;SNW1;HIPK2;ATAD2B;GLI3;E2F7;PARP1;GTF2F1;RNF4;PCBP1;HDAC2;NRIP1
47,recombinational repair (GO:0000725),0.47956602798396536,1.3442229876713336,0.11962224554039874,0.3718661787619678,1.0,12/16,40.74%,NUCKS1;SFPQ;BRCA2;YY1;SFR1;RBBP8;INO80;MORF4L1;PARP1;WRN;RPA1;BRCA1
52,regulation of DNA binding (GO:0051101),0.47511723385706217,1.304620176093404,0.1248688352570829,0.432643858901349,1.0,12/16,42.84%,HMGA2;HMGB2;HJURP;KDM1A;HMGB1;JUN;ZBTB7A;HES1;RSF1;DOT1L;SKI;CEBPG
59,chromosome organization (GO:0051276),0.4165276983495456,1.2854997634226732,0.1292929292929293,0.42926390978429974,1.0,8/31,12.61%,TOP2A;NUCKS1;HMGA2;SMARCA4;HMGB2;TOP2B;EZH2;HMGN1
62,negative regulation of programmed cell death (GO:0043069),0.40446537877020705,1.2627790052861911,0.1404040404040404,0.4688311707638173,1.0,11/36,22.52%,PTMA;NPM1;HMGA2;PA2G4;MTDH;GSK3B;MED1;CITED2;CTNNB1;SETX;NFKB1
80,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.33591286794142866,1.1664754428046356,0.141,0.6111381355367496,1.0,43/121,29.43%,NUCKS1;HMGA2;ATRX;SMC3;FUS;MYBBP1A;CCAR1;YBX1;CHD3;SFPQ;NSD2;SBNO1;ANKRD17;HNRNPD;SOX4;NSD1;ZBTB38;EZH2;CLOCK;POLR2A;BRCA2;JMJD1C;SP1;NONO;ZFHX3;SOX11;CHD7;REST;NR3C1;RNF20;NR2C2;ATF4;NSD3;HIF1A;EP300;HP1BP3;CREBBP;WWTR1;SIX1;MTF2;SP3;BAZ2A;PRDM2
