,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
6,regulation of myeloid cell differentiation (GO:0045637),0.6241000824983481,1.2966991702221773,0.13257965056526208,1.0,0.991,7/16,25.22%,RUNX1;PURB;KMT2E;CREBBP;KMT2C;MEIS2;CBFB
32,"negative regulation of transcription, DNA-templated (GO:0045892)",0.4790033759994322,1.1048177495501879,0.138,0.9349942657257145,1.0,65/216,25.22%,MEF2A;RUNX1;RBFOX2;ZEB1;PBXIP1;MTDH;CBX5;CDKN1C;RB1;ARID5B;RREB1;NFIX;NCOR1;BCL6;NIPBL;PEG3;LRRFIP1;ENO1;NFIC;HNRNPU;DDX5;ESR1;BRD7;FOXP1;LCOR;RBPJ;ZBTB18;CNOT1;TPR;FOXN3;CUX1;NSD1;ZHX2;NR6A1;ATXN1;SMAD3;RFX3;SOX11;SREBF2;TBL1XR1;SMARCA4;ZEB2;BCLAF1;IGF2;SFPQ;CREBBP;GTF2IRD1;BTAF1;CHD3;STAT3;PHC3;GATAD2B;N4BP2L2;ZBTB7A;MPHOSPH8;E2F8;BPTF;MEIS2;PHF21A;MITF;ZFHX3;THRA;RSF1;KDM1A;CBFB
17,negative regulation of cellular process (GO:0048523),0.5464295628864643,1.192658517446362,0.15215215215215216,1.0,0.999,12/40,15.80%,RB1;BCL6;ENO1;LMNA;BRD7;UBR2;MYOG;ARID2;PBRM1;SMAD3;SOX11;SMARCA4
7,cellular response to lipid (GO:0071396),0.6090357150948673,1.2718489426884545,0.16649537512846865,1.0,0.995,4/17,9.30%,ANKRD1;ESR1;LCOR;MYOG
11,positive regulation of programmed cell death (GO:0043068),0.5851377403909426,1.2335710053234579,0.1707070707070707,1.0,0.997,4/20,7.77%,ANKRD1;ATF6;BCL6;CCAR1
16,cellular response to DNA damage stimulus (GO:0006974),0.5410932120787346,1.1947456558689031,0.171,1.0,0.999,7/37,9.43%,CBX5;BCL6;NIPBL;PSME4;BABAM2;FOXP1;DOT1L
9,regulation of glycolytic process (GO:0006110),0.6139661025573435,1.2453746473350202,0.17269906928645296,1.0,0.997,4/15,10.96%,ZBTB20;NCOR1;OGT;TPR
10,intracellular steroid hormone receptor signaling pathway (GO:0030518),0.6054355978958796,1.244298984475624,0.17413441955193482,1.0,0.997,7/18,19.24%,RBFOX2;PPARGC1B;DDX5;ESR1;UBE3A;DDX17;SAFB
14,cellular response to cytokine stimulus (GO:0071345),0.5642027085315862,1.2095594978443678,0.1963927855711423,1.0,0.998,11/27,25.99%,ZEB1;ANKRD1;BCL6;HNRNPU;TPR;SMAD3;GSK3B;STAT3;NFAT5;STAT5B;FOXO3
35,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.47498280386295044,1.089188438632023,0.207,0.9318647065350552,1.0,26/136,16.05%,RBFOX2;ZEB1;PBXIP1;ANKRD1;CBX5;CDKN1C;RB1;ARID5B;NCOR1;BCL6;NIPBL;NCL;ENO1;BRD7;FOXP1;RBPJ;ZBTB18;CNOT1;FOXN3;ZHX2;ATXN1;RFX3;DHX36;GSK3B;SMARCA4;BCLAF1
15,regulation of cell migration (GO:0030334),0.5911606319437279,1.2076481447172298,0.21106557377049182,1.0,0.999,8/15,25.99%,LMNA;CCAR1;ACTN4;ARID2;ZMYND8;STAT3;MITF;FOXO3
40,"positive regulation of transcription, DNA-templated (GO:0045893)",0.4627867775387207,1.0694730663770173,0.218,0.9033745296998082,1.0,93/256,29.04%,MEF2A;RUNX1;TCF4;TEAD1;CDKN1C;ATF6;TCF12;RREB1;NFIX;PPARGC1B;MEF2D;PEG3;NFIC;HNRNPU;ESR1;BRD7;MAML3;MYOG;DOT1L;SMARCA5;CASZ1;KLF5;RBPJ;OGT;ZBTB18;NCOA1;NSD1;NFATC3;E2F2;NCOA2;KMT2E;WWTR1;SMAD3;RFX3;DHX36;SOX11;SREBF2;DDX17;TBL1XR1;SMARCA4;ZEB2;BCLAF1;SMAD1;ASXL2;DYRK1A;RLF;THRAP3;MLLT10;SMARCC1;CDK8;IGF2;BCAS3;NPAS3;SFPQ;CREBBP;BICRA;SSBP3;KMT2C;STAT3;ATRX;CCNT2;HIPK2;E2F8;KDM6B;BPTF;MEIS2;DCAF6;CCNT1;NFAT5;MITF;ARID1B;ZFHX3;THRA;TAF15;MRTFB;RSF1;ATAD2B;KDM1A;CDK7;CALCOCO1;STAT5B;FOXO3;FOXJ3;WDR43;KDM5A;PLAGL1;NSD3;PRKN;PHF10;HDAC8;PRDM2;APP;PBX1
18,negative regulation of macromolecule metabolic process (GO:0010605),0.5617913336385196,1.190664728282022,0.2260343087790111,0.9696741190616911,0.999,4/23,8.41%,RUNX1;RB1;ESR1;FOXP1
24,transcription initiation from RNA polymerase II promoter (GO:0006367),0.5157418927353329,1.136987540488967,0.22745490981963928,1.0,1.0,14/43,25.35%,TEAD1;TEAD4;NCOR1;ESR1;MAML3;RBPJ;E2F2;NR6A1;WWTR1;TBL1XR1;CREBBP;THRA;TAF15;CDK7
12,regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893),0.5944327804690628,1.2117325340910925,0.2433264887063655,1.0,0.998,7/15,20.25%,TEAD1;DDX5;KLF5;NFATC3;SMAD3;SMARCA4;STAT3
28,"DNA-templated transcription, initiation (GO:0006352)",0.5030049679892887,1.1237985486117503,0.244,0.9548667796250447,1.0,17/54,25.35%,TEAD1;TEAD4;NCOR1;ESR1;MAML3;SMARCA5;RBPJ;E2F2;NR6A1;WWTR1;TBL1XR1;CREBBP;POLR1A;THRA;TAF15;RSF1;CDK7
29,negative regulation of gene expression (GO:0010629),0.5117157695684825,1.1224593844309323,0.268,0.9302280555159272,1.0,9/42,15.16%,RUNX1;RB1;NCOR1;NCL;ESR1;FOXP1;CNOT1;DHX36;SOX11
43,positive regulation of transcription by RNA polymerase II (GO:0045944),0.45795661107305746,1.0550132680968938,0.275,0.9021301115172761,1.0,89/220,32.74%,MEF2A;RUNX1;TCF4;TEAD1;ATF6;TCF12;RREB1;NFIX;PPARGC1B;MEF2D;PEG3;NFIC;HNRNPU;ESR1;MAML3;MYOG;DOT1L;SMARCA5;CASZ1;KLF5;RBPJ;OGT;ZBTB18;NCOA1;NFATC3;E2F2;NCOA2;WWTR1;SMAD3;RFX3;DHX36;SOX11;SREBF2;DDX17;TBL1XR1;SMARCA4;ZEB2;BCLAF1;SMAD1;ASXL2;RLF;THRAP3;MLLT10;CDK8;IGF2;BCAS3;SFPQ;CREBBP;SSBP3;KMT2C;STAT3;ATRX;CCNT2;HIPK2;E2F8;KDM6B;BPTF;MEIS2;DCAF6;CCNT1;NFAT5;MITF;ZFHX3;THRA;MRTFB;RSF1;ATAD2B;KDM1A;CDK7;CALCOCO1;STAT5B;FOXO3;FOXJ3;PLAGL1;PRKN;PHF10;HDAC8;PRDM2;APP;PBX1;INO80;NFKB1;MEF2C;WWOX;MED13;BRD4;PCGF5;UBP1;TMF1
23,positive regulation of intracellular signal transduction (GO:1902533),0.5234579095927094,1.1388434614739897,0.2755511022044088,1.0,1.0,12/28,28.79%,MTDH;ESR1;ACTN4;ANKRD17;DHX36;SOX11;BCLAF1;IGF2;NFAT5;PRKN;APP;DDX21
31,"transcription, DNA-templated (GO:0006351)",0.4970004166222416,1.1073158367211329,0.289,0.9492021113986999,1.0,20/48,31.59%,MEF2A;RREB1;NFIX;TSC22D1;NFIC;DDX5;SMARCA5;CCNT2;CCNT1;THRA;TAF15;RSF1;CBFB;CDK7;FOXO3;BAZ2A;DDX21;HIPK3;NFKB1;SOX5
22,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.5372237238278534,1.1399773496321024,0.2901921132457027,1.0,1.0,7/20,18.73%,HNRNPU;DDX5;CCAR1;FUS;SF3B1;RALY;SFPQ
26,positive regulation of apoptotic process (GO:0043065),0.5275877720891599,1.1332439135325123,0.2974874371859296,0.9724111173761653,1.0,4/25,7.77%,ANKRD1;ATF6;BCL6;CCAR1
21,cytokine-mediated signaling pathway (GO:0019221),0.5404881688527412,1.1451755723563117,0.3002028397565923,1.0,1.0,8/21,25.99%,ZEB1;BCL6;PSME4;ACTN4;SMARCA4;STAT3;STAT5B;FOXO3
27,"mRNA splicing, via spliceosome (GO:0000398)",0.5229970461570801,1.125351692761068,0.30443548387096775,0.981087085006216,1.0,8/24,18.73%,HNRNPU;DDX5;CCAR1;FUS;SF3B1;RALY;DDX17;SFPQ
25,protein-DNA complex assembly (GO:0065004),0.5428428981472614,1.1356756305591567,0.3084886128364389,0.9946015730453336,1.0,6/15,25.35%,TCF4;PSME4;SMARCA5;ATRX;RSF1;CDK7
30,regulation of primary metabolic process (GO:0080090),0.5284411152943026,1.116531659239034,0.31987891019172554,0.9324669296820608,1.0,7/21,18.98%,NCOR1;PSME4;NCOA1;NCOA2;SREBF2;TBL1XR1;CREBBP
38,transcription by RNA polymerase II (GO:0006366),0.47774697884356193,1.0745383713025662,0.325,0.9259902603086414,1.0,22/71,25.35%,TEAD1;TEAD4;RREB1;NFIX;NCOR1;TSC22D1;NFIC;DDX5;ESR1;MAML3;RBPJ;E2F2;NR6A1;WWTR1;TBL1XR1;CREBBP;CCNT2;CCNT1;THRA;TAF15;CBFB;CDK7
37,regulation of cell population proliferation (GO:0042127),0.48432202476946284,1.0817732533390771,0.326,0.9167464894939572,1.0,12/62,15.16%,RUNX1;RBFOX2;BCL6;LMNA;CCAR1;BRD7;MYOG;DOT1L;ARID2;PBRM1;WWTR1;SOX11
34,positive regulation of multicellular organismal process (GO:0051240),0.505153973664795,1.0925559382904793,0.3333333333333333,0.9413699635192696,1.0,15/32,31.59%,GNAS;RREB1;PPARGC1B;ENO1;OGT;WWTR1;SMAD3;RFX3;SOX11;KDM6B;THRA;KDM1A;RIF1;KDM3A;SOX5
33,positive regulation of cytokine production (GO:0001819),0.5166217877666908,1.0993099199111802,0.33835341365461846,0.934105107182376,1.0,6/24,20.25%,RUNX1;LRRFIP1;FOXP1;DHX36;CREBBP;STAT3
36,chromatin remodeling (GO:0006338),0.48798828917362697,1.08473971553722,0.35,0.9280013704372235,1.0,27/49,36.69%,TOP1;RB1;CHD4;ESR1;SMARCA5;PBRM1;SMARCA4;SMARCC1;CHD3;ATRX;GATAD2B;ZBTB7A;KDM6B;BPTF;ARID1B;RSF1;KDM5A;BAZ2A;KDM5C;KDM4C;INO80;JARID2;ACTB;KDM4B;KDM6A;BAZ1A;CHD8
44,regulation of apoptotic process (GO:0042981),0.4717062795579785,1.0525242582330616,0.385,0.8926239178628768,1.0,19/51,30.83%,MTDH;ANKRD1;ATF6;BCL6;CCAR1;BABAM2;ACTN4;GSK3B;BCLAF1;CREBBP;ACTN2;ZBTB7A;PAX7;MAGED1;FOXO3;PRKN;HIPK3;NFKB1;MEF2C
41,central nervous system development (GO:0007417),0.5076340011139779,1.067348695273054,0.3888888888888889,0.891043539106392,1.0,14/22,36.69%,CHD7;NIPBL;ATXN1;UBE3A;SOX11;STAT3;BPTF;MEIS2;ZFHX3;PRKN;PBX1;JARID2;NFIB;CHD8
39,positive regulation of DNA-binding transcription factor activity (GO:0051091),0.4941641305686101,1.0724486182736452,0.3897795591182365,0.9122526341533005,1.0,9/31,21.66%,MTDH;ARID5B;PPARGC1B;ESR1;SMAD3;SMARCA4;STAT3;ZBTB7A;HIPK2
42,regulation of autophagy (GO:0010506),0.4982517257037917,1.064540189496954,0.41389728096676737,0.882281986519619,1.0,8/22,27.52%,MTDH;ATF6;GSK3B;SREBF2;STAT3;TLK2;FOXO3;PRKN
45,regulation of lipid metabolic process (GO:0019216),0.5018792950817255,1.0487137975801146,0.425531914893617,0.8891320740673134,1.0,6/19,18.98%,NCOR1;NCOA1;NCOA2;SREBF2;TBL1XR1;CREBBP
46,positive regulation of macromolecule metabolic process (GO:0010604),0.47527108338252644,1.0338209498610538,0.44,0.9317897499250916,1.0,15/34,30.83%,RESF1;ADAM19;RBPJ;SMAD3;DHX36;GSK3B;SOX11;SMAD1;STAT3;MPHOSPH8;MITF;CALCOCO1;PRKN;APP;MEF2C
47,cellular response to oxygen-containing compound (GO:1901701),0.4862450881551135,1.0320691493947964,0.47416413373860183,0.9199712467985951,1.0,5/22,14.90%,ANKRD1;ESR1;LCOR;MYOG;DHX36
48,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),0.49272179265996524,1.0183370947446622,0.49185336048879835,0.9562231234842155,1.0,4/17,15.67%,RB1;PSME4;UBR2;TBL1XR1
49,negative regulation of nucleic acid-templated transcription (GO:1903507),0.43987426822561115,1.0051083688386488,0.494,0.98882792915809,1.0,21/124,16.05%,RBFOX2;ZEB1;PBXIP1;CBX5;CDKN1C;RB1;ARID5B;NCOR1;BCL6;NIPBL;ENO1;BRD7;FOXP1;RBPJ;ZBTB18;FOXN3;ZHX2;ATXN1;RFX3;SMARCA4;BCLAF1
52,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.4394718726054752,0.9941870484377888,0.518,0.9735744463384874,1.0,35/94,28.92%,CHD7;RB1;RREB1;PPARGC1B;CCAR1;ESR1;ANKRD17;CASZ1;FOXN3;NSD1;JMJD1C;NCOA2;ATXN1;FUS;WWTR1;RFX3;SOX11;ATF7;IGF2;SFPQ;CREBBP;GTF2IRD1;CHD3;STAT3;ATRX;MITF;ZFHX3;MAGED1;SBNO1;FOXO3;BAZ2A;NSD3;PRDM2;APP;GPBP1
50,regulation of nucleic acid-templated transcription (GO:1903506),0.44178159747260076,0.9977107233176029,0.52,0.9979883448681813,1.0,34/92,28.92%,CHD7;RB1;RREB1;PPARGC1B;CCAR1;ESR1;ACTN4;CASZ1;FOXN3;NSD1;JMJD1C;NCOA2;ATXN1;FUS;WWTR1;RFX3;SOX11;RALY;ATF7;IGF2;SFPQ;CREBBP;GTF2IRD1;CHD3;STAT3;ATRX;MITF;ZFHX3;MAGED1;SBNO1;BAZ2A;NSD3;PRDM2;GPBP1
51,mRNA processing (GO:0006397),0.46312819245185977,0.9965922944091933,0.5261569416498993,0.9829444354736303,1.0,9/24,26.75%,HNRNPU;DDX5;CCAR1;FUS;SF3B1;RALY;SFPQ;CDK7;YTHDC1
53,positive regulation of signal transduction (GO:0009967),0.4720905068883623,0.9928480780463125,0.5337361530715005,0.9599651723380505,1.0,8/21,22.04%,MAML3;RBPJ;SMARCA4;ASXL2;IGF2;CREBBP;STAT3;MBD5
54,histone lysine demethylation (GO:0070076),0.4838938259614243,0.9871345192842607,0.5350515463917526,0.9623205375951621,1.0,13/16,45.10%,JMJD1C;KDM6B;KDM1A;KDM5A;KDM5C;KDM4C;KDM3A;KDM4B;KDM6A;KDM2A;KDM7A;KDM2B;KDM5B
55,ATP-dependent chromatin remodeling (GO:0043044),0.46510917857609163,0.987050169196267,0.5354251012145749,0.945368068151711,1.0,8/21,23.69%,CHD4;SMARCA5;PBRM1;SMARCA4;SMARCC1;CHD3;GATAD2B;ARID1B
56,negative regulation of cell population proliferation (GO:0008285),0.4469340485091438,0.9778654417178868,0.5651302605210421,0.9600031321297516,1.0,7/34,15.16%,CDKN1C;LMNA;BRD7;MYOG;ARID2;PBRM1;SOX11
58,DNA metabolic process (GO:0006259),0.4389224572012722,0.9546044116117592,0.5811623246492986,1.0,1.0,3/24,9.43%,TOP1;PSME4;DOT1L
59,protein modification by small protein removal (GO:0070646),0.4378452616393282,0.9523528144815402,0.6044176706827309,0.9915275711442177,1.0,12/28,33.89%,PSME4;ESR1;BABAM2;OGT;SMAD3;SMAD1;ASXL2;MBD5;PRKN;INO80;ACTB;UIMC1
57,regulation of gene expression (GO:0010468),0.4234788650507089,0.9675170182535284,0.61,0.9774221455110993,1.0,47/140,28.92%,RUNX1;CHD7;RB1;RREB1;BCL6;PPARGC1B;PEG3;CCAR1;ESR1;FOXP1;ADAM19;CASZ1;RBPJ;FOXN3;NSD1;JMJD1C;NCOA2;ATXN1;FUS;WWTR1;SMAD3;RFX3;DHX36;GSK3B;SOX11;SMAD1;ATF7;IGF2;SFPQ;CREBBP;GTF2IRD1;CHD3;STAT3;ATRX;KDM6B;MITF;ZFHX3;MAGED1;CALCOCO1;SBNO1;BAZ2A;YTHDC1;NSD3;PRKN;PRDM2;APP;GPBP1
60,phosphorylation (GO:0016310),0.4377071770084473,0.9455725354857011,0.6156156156156156,0.995212969085095,1.0,11/27,30.32%,TOP1;GSK3B;DYRK1A;CDK8;STAT3;TLK2;HIPK2;CCNT1;CDK7;APP;HIPK3
61,negative regulation of cell differentiation (GO:0045596),0.4427955434187305,0.9361143843381715,0.6221105527638191,1.0,1.0,7/23,22.42%,RB1;HNRNPU;USF3;WWTR1;SMAD3;IGF2;MEIS2
62,protein phosphorylation (GO:0006468),0.43579926061000185,0.9342051962078396,0.6238716148445336,0.9944497659662638,1.0,10/26,30.32%,TOP1;GSK3B;DYRK1A;CDK8;TLK2;HIPK2;CCNT1;CDK7;APP;HIPK3
65,"regulation of DNA-templated transcription, initiation (GO:2000142)",0.44079043279095187,0.9147465417131646,0.6372045220966084,0.99861938931986,1.0,10/17,35.29%,BCLAF1;CDK8;MITF;THRA;CBFB;NFKB1;MED13;RUNX2;JUN;MECP2
63,protein deubiquitination (GO:0016579),0.42882114856231207,0.933351024715602,0.6375502008032129,0.981142812378992,1.0,12/29,33.89%,PSME4;ESR1;BABAM2;OGT;SMAD3;SMAD1;ASXL2;MBD5;PRKN;INO80;ACTB;UIMC1
66,regulation of canonical Wnt signaling pathway (GO:0060828),0.42693301979079035,0.9047430738375228,0.6432212028542303,1.0,1.0,11/18,42.80%,PSME4;WWTR1;GSK3B;TBL1XR1;ZEB2;PRKN;NFKB1;CHD8;TBL1X;TCF7L2;LIMD1
69,histone acetylation (GO:0016573),-0.19321148825065274,-0.8887479748046264,0.6923076923076923,0.684757505773672,0.777992277992278,19/19,81.27%,MORF4L2;LEF1;TRRAP;ATF2;TADA2A;KAT2B;KAT6A;BRD1;MYOD1;NAA40;ING4;EPC1;MORF4L1;KAT6B;EP300;EP400;PHF20;NAA50;CREBBP
72,negative regulation of DNA-binding transcription factor activity (GO:0043433),0.4081506878562752,0.8623229406787278,0.6941056910569106,1.0,1.0,2/20,7.90%,RB1;ESR1
71,negative regulation of programmed cell death (GO:0043069),0.4051623940946071,0.8677060138789172,0.7180261832829808,1.0,1.0,3/23,15.03%,MTDH;BABAM2;GSK3B
67,positive regulation of cellular process (GO:0048522),0.4057172068288043,0.8943630519407048,0.727,1.0,1.0,12/43,23.82%,LMNA;CCAR1;ACTN4;ANKRD17;DOT1L;WWTR1;DHX36;SOX11;BCLAF1;IGF2;MEIS2;ZFHX3
64,positive regulation of nucleic acid-templated transcription (GO:1903508),0.4045504895338707,0.9194718522585579,0.739,1.0,1.0,34/113,27.26%,RUNX1;TCF4;TEAD1;CDKN1C;RREB1;ESR1;BRD7;CASZ1;NCOA1;NSD1;KMT2E;SMAD3;RFX3;SOX11;TBL1XR1;SMARCA4;DYRK1A;RLF;THRAP3;SMARCC1;NPAS3;CREBBP;BICRA;STAT3;HIPK2;MITF;ARID1B;ZFHX3;TAF15;RSF1;CALCOCO1;FOXO3;KDM5A;NSD3
68,chromatin organization (GO:0006325),0.4004955268807488,0.8915201396392352,0.759,1.0,1.0,25/57,36.43%,TOP1;RB1;ESR1;SETD5;SMARCA5;PBRM1;SMARCA4;SMARCC1;SAFB;ATRX;ZBTB7A;KDM6B;BPTF;RSF1;KDM5A;BAZ2A;KDM5C;KDM4C;HDAC8;INO80;JARID2;HMG20A;KDM4B;KDM6A;BAZ1A
77,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.38404762296042766,0.7975815045827982,0.7638036809815951,1.0,1.0,5/15,26.88%,CNOT1;ATRX;HIPK2;E2F8;PLAGL1
76,regulation of signal transduction by p53 class mediator (GO:1901796),0.3859163267502027,0.809823410770297,0.7669706180344478,1.0,1.0,6/19,30.19%,CHD4;BRD7;CHD3;HIPK2;TAF15;PHF20
70,positive regulation of gene expression (GO:0010628),0.39162898134734586,0.8678012545572079,0.769,1.0,1.0,19/50,30.83%,DDX5;ADAM19;SMARCA5;RBPJ;SMAD3;SF3B1;DHX36;GSK3B;SOX11;SMAD1;DYRK1A;STAT3;POLR1A;MITF;CALCOCO1;PRKN;APP;DDX21;MEF2C
74,DNA repair (GO:0006281),0.38502893550730255,0.835798450171007,0.7735470941883767,1.0,1.0,4/29,9.81%,PSME4;BABAM2;DOT1L;SMARCA5
73,negative regulation of apoptotic process (GO:0043066),0.38460110316098794,0.8437646413536777,0.7847847847847848,1.0,1.0,10/34,30.83%,MTDH;RB1;BABAM2;GSK3B;SFPQ;PAX7;PRKN;HIPK3;NFKB1;MEF2C
75,positive regulation of cell population proliferation (GO:0008284),0.38018286385587213,0.8282903319542951,0.805,1.0,1.0,12/37,30.83%,HNRNPU;CCAR1;FOXP1;DOT1L;RBPJ;WWTR1;SOX11;IGF2;MEIS2;KDM1A;KDM4C;MEF2C
80,regulation of translation (GO:0006417),0.3636359679463346,0.7667643791256119,0.8060913705583757,1.0,1.0,6/17,34.65%,NCL;CNOT1;DHX36;FOXO3;APP;TOB1
82,regulation of macromolecule metabolic process (GO:0060255),0.36201248085127813,0.7592703521942271,0.8202020202020202,1.0,1.0,13/22,48.28%,PEG3;FOXP1;KDM6B;PRDM2;APP;PRDM5;HMG20A;TOB1;KDM6A;AFF1;YBX1;REST;HMG20B
83,regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),0.3671516037341968,0.7507216881354434,0.8207253886010363,1.0,1.0,9/15,45.86%,DHX36;CDK8;CBFB;NFKB1;MED13;RUNX2;MECP2;TCF7L2;MED1
78,nucleosome organization (GO:0034728),0.3650515436174218,0.7807608739176128,0.8264379414732593,1.0,1.0,7/23,24.71%,ARID2;SMARCA5;SMARCA4;SMARCC1;ATRX;BPTF;RSF1
81,protein-containing complex assembly (GO:0065003),0.3595237765843684,0.7612945435151914,0.8288016112789527,1.0,1.0,5/24,23.57%,TEAD1;GSK3B;SMARCA4;CREBBP;MITF
