,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
9,regulation of apoptotic process (GO:0042981),0.46712531315464445,1.1488574608285693,0.2560240963855422,1.0,0.999,22/25,52.39%,HMGA2;PTMA;NFKB1;CREBBP;PAX7;ANKRD1;MTDH;GSK3B;ACTN1;BABAM2;CCAR1;EGFR;TOP2A;SOX4;ACTN4;BCLAF1;SLIT2;HMGB1;ANP32B;FHL2;NPM1;ATF6
6,negative regulation of apoptotic process (GO:0043066),0.49847125748337784,1.1749999313938175,0.2565922920892495,1.0,0.995,9/18,32.80%,HMGA2;PTMA;NFKB1;PAX7;MTDH;GSK3B;SFPQ;BABAM2;EGFR
13,negative regulation of cell differentiation (GO:0045596),0.4925825423766901,1.1365743845883982,0.29132231404958675,0.8969715086793386,0.999,9/15,36.45%,MEIS2;ZFPM2;CDK6;MEIS1;ASXL1;HNRNPU;WWTR1;EGFR;SKI
15,positive regulation of cellular process (GO:0048522),0.45548217988885975,1.1157367403063219,0.3158425832492432,0.8880782789757969,1.0,17/25,44.19%,HMGA2;MEIS2;ZFHX3;ANKRD17;LMNA;MEIS1;PAK1;WWTR1;CCAR1;EGFR;HDAC4;SOX4;EZH2;INO80;NRG1;ACTN4;BCLAF1
19,"negative regulation of transcription, DNA-templated (GO:0045892)",0.38734036121215704,1.0590904903122893,0.329,0.9640188842617409,1.0,41/141,27.11%,RUNX1;ATXN1;HMGA2;MEIS2;RBFOX2;TCF7L2;RUNX2;NFIX;CUX1;ZEB1;ZEB2;NFKB1;ZFHX3;FOXP1;NIPBL;NCOR1;TRPS1;PHF21A;CREBBP;GLI3;ETV6;ARID5B;WWOX;LRRFIP1;TBL1X;ZFPM2;ZBTB38;NSD1;DDX5;CBX5;JARID2;TPR;TRERF1;MTDH;SMARCA4;SFPQ;CNOT1;EHMT1;NR6A1;RREB1;FOXN3
16,"DNA-templated transcription, initiation (GO:0006352)",0.4491319990667765,1.098389359647932,0.3376753507014028,0.9240809505676677,1.0,6/25,14.58%,MAML3;MAML2;TEAD1;NCOR1;CREBBP;TBL1X
17,ATP-dependent chromatin remodeling (GO:0043044),0.4506458509779156,1.0667187278630794,0.4216494845360825,1.0,1.0,6/16,23.92%,ARID1B;ACTB;CHD4;PBRM1;SMARCC1;SMARCA4
18,negative regulation of cell population proliferation (GO:0008285),0.45088422538773043,1.0631261495463733,0.42973523421588594,0.9956163860358024,1.0,10/17,38.50%,APP;LMNA;CDK6;PBRM1;PAK1;E2F3;ARID2;PTPN14;SKI;SOX4
20,positive regulation of intracellular signal transduction (GO:1902533),0.45128547485547776,1.0460831234554948,0.4376278118609407,0.9753088964939045,1.0,6/16,23.01%,TCF7L2;NFAT5;ANKRD17;APP;BRD4;MTDH
21,chromatin remodeling (GO:0006338),0.4079731953130353,1.0422190948121253,0.440320962888666,0.9487926517056934,1.0,17/34,40.32%,HMGA2;ARID1B;ACTB;ATRX;CHD4;PBRM1;JARID2;SMARCC1;SMARCA4;PAK1;SATB2;BPTF;ARID1A;TOP1;HDAC4;SMARCA5;INO80
22,"regulation of transcription, DNA-templated (GO:0006355)",0.37350839080935794,1.017284421093194,0.454,1.0,1.0,72/243,28.25%,RUNX1;PBX1;ZBTB20;ATXN1;TCF12;HMGA2;MEIS2;RBFOX2;TCF7L2;RUNX2;NFIX;CUX1;ZFHX4;ZEB1;NFAT5;ZEB2;ARID1B;TEAD1;NFKB1;ZFHX3;TCF4;FOXP1;NIPBL;ATRX;SETD5;NCOR1;TRPS1;ZMIZ1;CREBBP;GLI3;ETV6;ARID5B;LRRFIP1;JMJD1C;TBL1X;TCF20;CHD4;NFIB;BBX;ZFPM2;KMT2A;EBF1;KMT2E;PBX3;ZBTB38;NSD1;DDX5;CBX5;JARID2;NSD3;PAX7;CHD7;ANKRD1;CHD2;BRD4;TRERF1;MTDH;SMARCC1;TCF7L1;SMARCA4;MEIS1;SFPQ;PIAS2;EHMT1;HOXC5;NR6A1;DYRK1A;RREB1;FOXN3;THRAP3;PRDM5;MED13L
23,transcription by RNA polymerase II (GO:0006366),0.4019915924266931,1.013652284681509,0.4754754754754755,0.9852664275209939,1.0,14/39,30.52%,MAML3;NFIX;MAML2;TEAD1;NFKB1;NCOR1;CREBBP;TBL1X;DDX5;NR6A1;RREB1;MLLT3;WWTR1;E2F3
24,regulation of gene expression (GO:0010468),0.37962718595250106,1.006118109794173,0.495,0.975433966931926,1.0,27/74,33.71%,RUNX1;ATXN1;HMGA2;NFKB1;ZFHX3;FOXP1;ATRX;CREBBP;JMJD1C;APP;CDK6;ZBTB38;NSD1;NSD3;CHD7;TCF7L1;GSK3B;SFPQ;RREB1;FOXN3;PRDM5;WWTR1;CCAR1;ADAM19;RFX3;FUS;NCOA2
25,cellular protein modification process (GO:0006464),0.4100273116342664,1.0007869069862432,0.5132382892057027,0.9589757333747768,1.0,10/22,32.35%,CDK8;APP;CDK6;GSK3B;DYRK1A;PAK1;HIPK2;PSME4;LAMC1;PTPN14
26,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.37378729165819163,0.973354794458609,0.581,1.0,1.0,21/54,33.71%,ATXN1;HMGA2;ZFHX3;ATRX;CREBBP;ANKRD17;JMJD1C;APP;ZBTB38;NSD1;NSD3;CHD7;TCF7L1;SFPQ;RREB1;FOXN3;WWTR1;CCAR1;RFX3;FUS;NCOA2
27,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.35945873649685295,0.9658275749872434,0.602,1.0,1.0,25/85,28.02%,ATXN1;HMGA2;RBFOX2;TCF7L2;RUNX2;ZEB1;FOXP1;NIPBL;NCOR1;GLI3;ARID5B;NCL;ZFPM2;ZBTB38;CBX5;JARID2;ANKRD1;TRERF1;SMARCA4;GSK3B;SFPQ;CNOT1;EHMT1;FOXN3;PRDM5
28,regulation of nucleic acid-templated transcription (GO:1903506),0.36345725217212105,0.9464356242995117,0.624,1.0,1.0,26/53,43.51%,ATXN1;HMGA2;ZFHX3;ATRX;ZMIZ1;CREBBP;JMJD1C;ZBTB38;NSD1;NSD3;CHD7;TCF7L1;SFPQ;RREB1;FOXN3;WWTR1;CCAR1;RFX3;FUS;NCOA2;GON4L;SOX4;EZH2;ACTN4;CLOCK;NSD2
30,cytokine-mediated signaling pathway (GO:0019221),0.3822828093691585,0.8815465171070203,0.6738683127572016,1.0,1.0,8/15,46.24%,ZEB1;NFKB1;SMARCA4;PSME4;POU2F1;ANXA2;ACTN4;LMNB1
29,histone modification (GO:0016570),0.3653272602442273,0.8957047100298853,0.6870611835506519,1.0,1.0,12/24,40.55%,EYA4;CREBBP;TBL1X;NSD1;NSD3;TRERF1;EHMT1;PRDM5;EYA1;HDAC4;EZH2;PHF20
34,positive regulation of DNA-binding transcription factor activity (GO:0051091),0.3704096257282928,0.8669423805302068,0.7009155645981688,1.0,1.0,6/17,29.61%,NFKB1;ARID5B;APP;MTDH;SMARCA4;HIPK2
33,protein phosphorylation (GO:0006468),0.3579253273579128,0.8686119450087189,0.7099391480730223,1.0,1.0,9/20,35.08%,CDK8;APP;CDK6;GSK3B;DYRK1A;PAK1;HIPK2;EGFR;TOP1
35,phosphorylation (GO:0016310),0.3554207475264773,0.8544893946960366,0.7209775967413442,1.0,1.0,8/19,35.08%,CDK8;APP;CDK6;GSK3B;DYRK1A;PAK1;HIPK2;TOP1
36,"transcription, DNA-templated (GO:0006351)",0.34847091880817543,0.8528949513685173,0.7416413373860182,1.0,1.0,3/23,7.29%,NFIX;PTMA;NFKB1
32,chromatin organization (GO:0006325),0.3395519813570659,0.8687022903143296,0.7695390781563126,1.0,1.0,18/40,40.32%,HMGA2;ATRX;SETD5;PBRM1;JARID2;SMARCC1;TCF7L1;SMARCA4;EHMT1;PAK1;SATB2;BPTF;ARID1A;TOP1;HDAC4;SMARCA5;EZH2;INO80
31,negative regulation of nucleic acid-templated transcription (GO:1903507),0.3273129032835577,0.8793477934068058,0.78,1.0,1.0,21/80,28.02%,ATXN1;HMGA2;RBFOX2;TCF7L2;RUNX2;ZEB1;FOXP1;NIPBL;NCOR1;GLI3;ARID5B;ZFPM2;ZBTB38;CBX5;JARID2;TRERF1;SMARCA4;SFPQ;EHMT1;FOXN3;PRDM5
38,nucleosome organization (GO:0034728),0.3285126956791924,0.7949540394137862,0.7981651376146789,1.0,1.0,12/19,51.71%,ATRX;SMARCC1;SMARCA4;ARID2;BPTF;ARID1A;SMARCA5;INO80;ANP32B;NAP1L1;SETD2;NPM1
37,negative regulation of cellular process (GO:0048523),0.3257175661086503,0.7973588046793528,0.8170854271356784,1.0,1.0,15/24,52.62%,APP;LMNA;CDK6;PBRM1;SMARCA4;ACTN1;ARID2;PTPN14;SKI;SOX4;SERTAD2;SLIT2;ANP32B;NPM1;UBR2
39,cellular response to DNA damage stimulus (GO:0006974),0.3082200500675766,0.7700386776727176,0.8430583501006036,1.0,1.0,16/28,51.71%,FOXP1;NIPBL;ZBTB38;CBX5;PAK1;PSME4;BABAM2;TOP2A;POLA1;WAC;INO80;SMC1A;RNF169;TLK2;BAZ1B;NPM1
40,DNA repair (GO:0006281),0.3070628739220259,0.7416891767249377,0.8688193743693239,1.0,1.0,15/22,56.72%,HMGA2;PSME4;BABAM2;EYA1;POLA1;SMARCA5;INO80;SMC1A;NSD2;NUCKS1;SETD2;BAZ1B;NPM1;EYA3;RAD21
42,positive regulation of macromolecule metabolic process (GO:0010604),0.2934536842833545,0.6898439250612391,0.8883248730964467,1.0,1.0,3/17,24.15%,HMGA2;APP;GSK3B
43,protein deubiquitination (GO:0016579),0.2770338646259155,0.6579532031293946,0.9053916581892166,1.0,1.0,7/19,42.14%,ACTB;MBD5;ASXL1;PSME4;BABAM2;INO80;ASXL2
44,protein modification by small protein removal (GO:0070646),0.2770338646259155,0.6579532031293946,0.9053916581892166,1.0,1.0,7/19,42.14%,ACTB;MBD5;ASXL1;PSME4;BABAM2;INO80;ASXL2
41,positive regulation of gene expression (GO:0010628),0.285927896876229,0.70863655110297,0.9112903225806451,1.0,1.0,10/28,39.64%,HMGA2;ACTB;APP;DDX5;GSK3B;DYRK1A;ADAM19;EGFR;SOX4;SMARCA5
45,double-strand break repair (GO:0006302),0.2571043746576523,0.6198540252894753,0.9424823410696267,1.0,1.0,13/21,56.72%,SFPQ;BABAM2;EYA1;POLA1;SMARCA5;INO80;NSD2;NUCKS1;KDM2A;HMGB1;BAZ1B;EYA3;RAD21
46,positive regulation of multicellular organismal process (GO:0051240),0.24300851534458096,0.5735044823155914,0.9611451942740287,1.0,1.0,6/18,39.86%,GNAS;EHMT1;RREB1;WWTR1;RFX3;EZH2
47,DNA metabolic process (GO:0006259),0.2348208223617157,0.5681698808878457,0.9656218402426694,0.9940213581824929,1.0,11/22,53.08%,TCF7L2;PSME4;TOP1;TOP2A;POLA1;INO80;SMC1A;HMGB1;NPM1;DDX21;SRPK2
48,"regulation of gene expression, epigenetic (GO:0040029)",0.17756195479664283,0.4169663363232295,0.9989806320081549,0.9976291592792644,1.0,5/17,39.86%,ACTB;JARID2;HDAC4;SMARCA5;EZH2
