,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
53,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.7502201833928529,1.6027835035354019,0.0,0.06989174975377,0.812,46/66,19.30%,RPLP1;RPS5;RPS14;RPLP0;RPS9;RPS3;RPS15;RPL32;RPL8;RPL4;RPSA;RPS24;RPL23;RPS4X;RPLP2;RPS21;RPL41;RPS20;RPS19;RPL19;RPS18;RPL18A;RPL26;RPL34;RPL14;RPS29;RPL7;RPS25;RPS11;RPL18;RPS26;RPS10;RPL22;RPL37A;RPS8;RPL6;RPL3;RPS15A;RPS2;RPL21;RPL37;RPS17;RPL29;RPL11;RPL39;RPS28
88,positive regulation of macromolecule metabolic process (GO:0010604),0.7163117237757537,1.5515337217769625,0.0,0.07850703138410411,0.951,20/77,8.48%,CCL3;TYROBP;TREM2;CSF1;IL1B;CLEC7A;CD63;ID2;TNF;RPS3;TLR2;IGF1;NFE2L2;LAPTM5;RPL23;ITGAX;CD74;CTSH;DDX3X;EGR1
92,positive regulation of MAPK cascade (GO:0043410),0.7221856401477155,1.544505185017423,0.0,0.08087777432661812,0.966,12/45,9.84%,APOE;CCL3;CCL4;TREM2;TNF;IGF1;LAPTM5;CD74;OSM;PTPRC;C5AR1;NRP1
101,ncRNA processing (GO:0034470),0.72595348395954,1.5363886217420637,0.0,0.080647803758069,0.972,36/55,20.91%,RPLP1;RPS14;RPLP0;RPS9;RPS15;RPL32;RPL8;RPL4;RPS24;RPL23;RPLP2;RPL41;RPS19;RPL19;RPL18A;RPL26;RPL34;RPL14;RPL7;RPS25;RPL18;RPL22;RPL37A;RPL6;RPL3;HNRNPA2B1;RPS2;RPL21;RPL37;RPS17;RPL29;RPL11;RPL39;RPS28;RPL35A;RPL10A
102,ribosome biogenesis (GO:0042254),0.7239475175291388,1.5353899641582476,0.0,0.08076648395782071,0.973,36/56,20.91%,RPLP1;RPS14;RPLP0;RPS9;RPS15;RPL32;RPL8;RPL4;RPS24;RPL23;RPLP2;RPL41;RPS19;RPL19;RPL18A;RPL26;RPL34;RPL14;RPL7;RPS25;RPL18;RPL22;RPL37A;RPL6;RPL3;RPS2;NPM1;RPL21;RPL37;RPS17;RPL29;RPL11;RPL39;RPS28;RPL35A;RPL10A
104,rRNA processing (GO:0006364),0.7226162180311968,1.5311965794331244,0.0,0.08282250758405613,0.977,35/55,20.91%,RPLP1;RPS14;RPLP0;RPS9;RPS15;RPL32;RPL8;RPL4;RPS24;RPL23;RPLP2;RPL41;RPS19;RPL19;RPL18A;RPL26;RPL34;RPL14;RPL7;RPS25;RPL18;RPL22;RPL37A;RPL6;RPL3;RPS2;RPL21;RPL37;RPS17;RPL29;RPL11;RPL39;RPS28;RPL35A;RPL10A
133,neutrophil activation involved in immune response (GO:0002283),0.6743352933212107,1.478677330950513,0.0,0.11064846523005513,0.999,51/175,11.94%,FTH1;CTSB;EEF1A1;TYROBP;CD14;CTSZ;CTSS;CD68;CST3;NPC2;CD63;FCER1G;B2M;TIMP2;ATP6V0C;GRN;TLR2;CTSA;SIRPA;SYNGR1;PSAP;CYBB;ALDOA;MAN2B1;ITGAX;PKM;GUSB;CTSH;LGALS3;EEF2;LAMP2;ANXA3;CREG1;C3AR1;SDCBP;GNS;HEXB;PTPRC;DDX3X;PLAUR;GM2A;C5AR1;ITGB2;RAP1B;SLC11A1;ARPC5;BRI3;CTSC;HSP90AB1;FABP5;CD53
132,neutrophil mediated immunity (GO:0002446),0.6735786425928247,1.478800947750807,0.0,0.11133926592668829,0.999,51/176,11.94%,FTH1;CTSB;EEF1A1;TYROBP;CD14;CTSZ;CTSS;CD68;CST3;NPC2;CD63;FCER1G;B2M;TIMP2;ATP6V0C;GRN;TLR2;CTSA;SIRPA;SYNGR1;PSAP;CYBB;ALDOA;MAN2B1;ITGAX;PKM;GUSB;CTSH;LGALS3;EEF2;LAMP2;ANXA3;CREG1;C3AR1;SDCBP;GNS;HEXB;PTPRC;DDX3X;PLAUR;GM2A;C5AR1;ITGB2;RAP1B;SLC11A1;ARPC5;BRI3;CTSC;HSP90AB1;FABP5;CD53
130,neutrophil degranulation (GO:0043312),0.6753437658681567,1.4811114547938187,0.0,0.1103315334838469,0.999,51/174,11.94%,FTH1;CTSB;EEF1A1;TYROBP;CD14;CTSZ;CTSS;CD68;CST3;NPC2;CD63;FCER1G;B2M;TIMP2;ATP6V0C;GRN;TLR2;CTSA;SIRPA;SYNGR1;PSAP;CYBB;ALDOA;MAN2B1;ITGAX;PKM;GUSB;CTSH;LGALS3;EEF2;LAMP2;ANXA3;CREG1;C3AR1;SDCBP;GNS;HEXB;PTPRC;DDX3X;PLAUR;GM2A;C5AR1;ITGB2;RAP1B;SLC11A1;ARPC5;BRI3;CTSC;HSP90AB1;FABP5;CD53
109,gene expression (GO:0010467),0.7012214369572107,1.5204474585202887,0.0,0.0878510353033025,0.986,54/99,20.91%,EEF1A1;RPLP1;RPS5;RPS14;RPLP0;RPS9;RPS3;RPS15;RPL32;RPL8;RPL4;RPSA;RPS24;RPL23;RPS4X;RPLP2;RPS21;RPL41;RPS20;RPS19;RPL19;RPS18;RPL18A;RPL26;PTMA;RPL34;RPL14;RPS29;RPL7;RPS25;RPS11;RPL18;RPS26;RPS10;RPL22;RPL37A;RPS8;RPL6;APOBEC1;RPL3;HNRNPA2B1;RPS15A;RPS2;RPL21;RPL37;RPS17;RPL29;RPL11;RPL39;RPS28;RBMS1;HNRNPK;RPL35A;RPL10A
110,rRNA metabolic process (GO:0016072),0.7187257799657201,1.5201630904505041,0.0,0.0873622147233518,0.988,35/55,20.91%,RPLP1;RPS14;RPLP0;RPS9;RPS15;RPL32;RPL8;RPL4;RPS24;RPL23;RPLP2;RPL41;RPS19;RPL19;RPL18A;RPL26;RPL34;RPL14;RPL7;RPS25;RPL18;RPL22;RPL37A;RPL6;RPL3;RPS2;RPL21;RPL37;RPS17;RPL29;RPL11;RPL39;RPS28;RPL35A;RPL10A
144,regulation of G2/M transition of mitotic cell cycle (GO:0010389),-0.2381188118811881,-1.4461815995189415,0.0,0.6609127762521251,0.26834170854271355,32/32,76.61%,GPR132;ACTR1A;PSMC3;VPS4B;PSMD14;PSMA1;MAPRE1;ODF2;PSMD4;PSMA2;RBX1;PAFAH1B1;PSMB2;PPP2R1A;CSNK1D;PSMB3;PSMB8;DCTN2;DYNC1H1;YWHAG;DYNLL1;BRD4;TUBA4A;PSMB9;YWHAE;PSMD8;PSMA7;PSMA6;PSMB4;PSMB1;PSME1;PSMB6
45,peptide biosynthetic process (GO:0043043),0.7535769818949821,1.6154609780394962,0.0,0.06913842074151391,0.758,47/69,19.30%,EEF1A1;RPLP1;RPS5;RPS14;RPLP0;RPS9;RPS3;RPS15;RPL32;RPL8;RPL4;RPSA;RPS24;RPL23;RPS4X;RPLP2;RPS21;RPL41;RPS20;RPS19;RPL19;RPS18;RPL18A;RPL26;RPL34;RPL14;RPS29;RPL7;RPS25;RPS11;RPL18;RPS26;RPS10;RPL22;RPL37A;RPS8;RPL6;RPL3;RPS15A;RPS2;RPL21;RPL37;RPS17;RPL29;RPL11;RPL39;RPS28
59,cellular macromolecule biosynthetic process (GO:0034645),0.7427629118699995,1.5976115230168495,0.0,0.06752970135240567,0.835,39/87,11.79%,APOE;EEF1A1;RPLP1;RPS5;RPS14;RPLP0;RPS9;RPS3;RPS15;RPL32;RPL8;RPL4;RPSA;RPS24;RPL23;RPS4X;RPLP2;RPS21;RPL41;RPS20;RPS19;EEF2;EEF1B2;RPL19;RPS18;RPL18A;RPL26;PTMA;RPL34;RPL14;RPS29;RPL7;RPS25;RPS11;RPL18;RPS26;RPS10;RPL22;RPL37A
17,positive regulation of protein metabolic process (GO:0051247),0.8022216724287932,1.6726790031673322,0.0,0.07552700078103732,0.51,5/31,2.78%,APOE;CSF1;IL1B;TNF;NFKBIA
8,cytoskeleton organization (GO:0007010),0.8274809893273943,1.6940030798252617,0.0,0.10000740946442585,0.405,2/20,0.34%,APOE;CCL3
1,regulation of protein secretion (GO:0050708),0.8586272168473172,1.7844941525935518,0.0,0.03951994226914743,0.058,5/24,3.12%,APOE;TREM2;IL1B;TNF;IGF1
128,positive regulation of gene expression (GO:0010628),0.6828477679981176,1.4876850891195552,0.001,0.10491166069821346,0.998,24/101,8.48%,CCL3;TYROBP;TREM2;CSF1;ACTB;IL1B;CLEC7A;ID2;TNF;RPS3;TLR2;IGF1;NFE2L2;RPL23;RPS4X;ITGAX;CD74;CTSH;EEF2;RPL26;CADM1;DDX5;DDX3X;EGR1
160,positive regulation of cytokine production (GO:0001819),0.6523370545852482,1.415227322034831,0.001,0.16571823291829837,1.0,27/80,15.50%,TYROBP;CD14;IL1B;CLEC7A;LPL;FCER1G;TNF;RPS3;TLR2;LAPTM5;CEBPB;CD74;OSM;CADM1;PTPRC;EGR1;CRLF2;RAB7B;SLC11A1;IRF1;SERPINE1;CSF1R;TLR7;CD274;PDE4B;STAT3;CD86
97,regulated exocytosis (GO:0045055),0.7210055216340737,1.5392792748599384,0.001002004008016032,0.08139898313293274,0.97,17/44,12.72%,SRGN;CD9;TMSB4X;CD63;LGALS3BP;PLEK;IGF1;SYNGR1;APLP2;PSAP;ALDOA;CALM1;LAMP2;ANXA5;SDF4;SERPINE1;TAGLN2
26,positive regulation of cellular component organization (GO:0051130),0.7863202754429842,1.6485486497109798,0.001002004008016032,0.07402670667637523,0.627,8/32,7.21%,APOE;TREM2;CLEC7A;TNF;RPS3;RACK1;LGALS3;GPX1
50,regulation of interleukin-6 production (GO:0032675),0.757130783362034,1.6086354027705088,0.001002004008016032,0.06853997830796256,0.784,16/33,14.86%,TYROBP;TREM2;IL1B;CLEC7A;LPL;TNF;TLR2;SIRPA;CD74;TNFAIP3;RAB7B;MAPKAPK2;TLR7;CD47;PTPN6;STAT3
41,platelet degranulation (GO:0002576),0.7651391496303549,1.621403162091974,0.001002004008016032,0.07019494507805711,0.743,13/33,6.68%,SRGN;CD9;TMSB4X;CD63;LGALS3BP;PLEK;IGF1;APLP2;PSAP;ALDOA;CALM1;LAMP2;ANXA5
46,regulation of tumor necrosis factor production (GO:0032680),0.749853603889837,1.6153940471616772,0.0010050251256281408,0.06770943300474673,0.758,11/36,7.55%,CCL3;TYROBP;CD14;CLEC7A;LPL;ZFP36;TLR2;IGF1;SIRPA;TNFAIP3;PTPRC
12,negative regulation of cellular protein metabolic process (GO:0032269),0.8220350761271625,1.681868151376892,0.0010162601626016261,0.08876787032762345,0.465,7/22,4.48%,APOE;CST3;RPS3;RACK1;BTG2;PATL2;SERPINE2
5,negative regulation of cellular amide metabolic process (GO:0034249),0.8293901691330202,1.7070865130084256,0.0010183299389002036,0.1151018318588919,0.34,6/20,3.51%,APOE;RPS3;RACK1;IGF1;BTG2;PATL2
20,positive regulation of developmental process (GO:0051094),0.7984479476299955,1.6591377124460385,0.0010204081632653062,0.08101588165175225,0.582,3/20,4.24%,APOE;TNF;CEBPB
2,regulation of cellular protein metabolic process (GO:0032268),0.8799806290321295,1.7714525409723556,0.0010384215991692627,0.04017860797363322,0.081,3/15,2.78%,APOE;CSF1;NFKBIA
4,positive regulation of neuron death (GO:1901216),0.8581919411620745,1.7358558692253936,0.001040582726326743,0.07469269088868864,0.22,9/15,8.97%,CCL3;TYROBP;TNF;GRN;C1QA;FOS;FCGR2B;EGR1;ITGB2
31,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),0.7704095357528635,1.637171380230056,0.0020161290322580645,0.07400726688995812,0.677,6/27,3.02%,CCL3;TYROBP;CD14;CLEC7A;LPL;TLR2
29,positive regulation of protein catabolic process (GO:0045732),0.7872879645131188,1.6411066279230753,0.002026342451874367,0.07423162489554859,0.662,3/25,2.58%,APOE;IL1B;TNF
9,positive regulation of tumor necrosis factor production (GO:0032760),0.7932832675471866,1.6903405581131392,0.002026342451874367,0.096231059425374,0.421,6/24,3.02%,CCL3;TYROBP;CD14;CLEC7A;LPL;TLR2
37,regulation of protein metabolic process (GO:0051246),0.79596171042772,1.6344012618807404,0.0020554984583761563,0.06486990523784397,0.693,1/18,0.05%,APOE
7,positive regulation of proteolysis (GO:0045862),0.8264358072481368,1.6984265149446955,0.0020768431983385254,0.10250485026060116,0.375,4/17,5.70%,APOE;IL1B;TNF;CTSH
13,cellular response to hormone stimulus (GO:0032870),0.8160410405361851,1.679048007935268,0.0020833333333333333,0.08708501564308557,0.478,5/15,6.19%,CTSB;CTSL;CTSS;CTSH;ZFP36L1
191,cellular response to cytokine stimulus (GO:0071345),0.6208959356253336,1.3566679944705975,0.003,0.22399117017521233,1.0,42/120,19.01%,CCL3;CCL4;CSF1;IL1B;ZFP36;TNF;RPS3;TLR2;JUNB;NFE2L2;SIRPA;DUSP1;AXL;CDKN1A;MCL1;ITGAX;FOS;OSM;ZFP36L1;CXCL2;EGR1;SOCS3;PIM1;ITGB2;CRLF2;UBC;UBB;IRF1;CSF2RA;CSF1R;VIM;CD47;PTPN6;STAT3;CSF2RB;CD86;GRB2;YWHAZ;CSF3R;PTGS2;NFKB1;SBNO2
177,positive regulation of cellular process (GO:0048522),0.6348532001776289,1.3761035291577466,0.003,0.20818301791950886,1.0,45/126,17.06%,CST7;TREM2;CSF1;IL1B;CLEC7A;FCER1G;ZFP36;TNF;RPS9;GRN;TLR2;IGF1;SIRPA;RPL23;RPS4X;ITGAX;CTSH;RPS19;OSM;ZFP36L1;SDCBP;CD81;FCGR2B;DDX3X;CRLF2;CXCL16;SLC11A1;GNAI2;TGFBR2;LGMN;HSP90AB1;IER5;CSF1R;S100A9;CD47;CDC42;PTPN6;LRP1;CD86;SLC25A5;RPS15A;NPM1;FGFR2;S100A8;CALR
145,negative regulation of gene expression (GO:0010629),0.6685052191404284,1.444095470793654,0.003,0.14160404142024516,1.0,11/72,3.51%,APOE;CCL3;SRGN;ID2;ZFP36;TNF;RPS3;RACK1;IGF1;BTG2;PATL2
22,proteolysis involved in cellular protein catabolic process (GO:0051603),0.8001132487755992,1.65355335559995,0.0030303030303030303,0.08080109935681122,0.607,10/24,11.16%,CTSB;CTSL;CTSZ;CTSS;CTSH;TNFAIP3;UBC;UBB;CTSC;LGMN
10,regulation of MAP kinase activity (GO:0043405),0.808970744979334,1.6843566318184644,0.00303951367781155,0.09862021957164518,0.447,4/22,3.75%,APOE;IL1B;TNF;DUSP1
23,positive regulation of binding (GO:0051099),0.8044027257170706,1.653218532760963,0.003045685279187817,0.07784605294891436,0.607,3/20,3.12%,APOE;B2M;IGF1
27,cellular protein catabolic process (GO:0044257),0.8074134228401183,1.6476759687984412,0.0030581039755351682,0.0722650372921553,0.633,8/18,11.16%,CTSB;CTSL;CTSZ;CTSS;CTSH;CLTA;CTSC;LGMN
14,regulation of interleukin-1 beta production (GO:0032651),0.8043857065739293,1.6789836484512048,0.0030581039755351682,0.08127934793354655,0.478,9/22,8.48%,CCL3;TYROBP;CLEC7A;LPL;TNF;IGF1;SIRPA;TNFAIP3;EGR1
11,negative regulation of protein serine/threonine kinase activity (GO:0071901),0.8216286734454604,1.682310075477671,0.0030737704918032786,0.09484786144595383,0.461,3/18,3.75%,APOE;IL1B;DUSP1
3,regulation of neuron apoptotic process (GO:0043523),0.8507428453863991,1.7644296561676491,0.003083247687564234,0.040013941547511776,0.107,5/19,2.97%,APOE;CCL3;TREM2;TNF;GRN
54,positive regulation of cellular catabolic process (GO:0031331),0.758524241458118,1.6019145091691653,0.004,0.06939342590259842,0.817,5/32,3.80%,APOE;IL1B;TNF;IGF1;LAPTM5
111,regulation of ERK1 and ERK2 cascade (GO:0070372),0.7221798411499898,1.5192178698835592,0.004004004004004004,0.08740258660774837,0.989,18/43,16.96%,APOE;CCL3;CCL4;TREM2;IL1B;TNF;SIRPA;CD74;PTPRC;C5AR1;NRP1;GPNMB;CSF1R;ATP6AP1;PTPN6;PTPN1;FGFR2;YWHAZ
74,positive regulation of response to external stimulus (GO:0032103),0.7415839081291133,1.5758587500640742,0.004012036108324975,0.07020059078409556,0.898,11/32,6.04%,CCL3;TREM2;IL1B;LPL;TNF;NFKBIA;GRN;TLR2;NFKBIZ;LY86;OSM
43,positive regulation of inflammatory response (GO:0050729),0.7630818469314222,1.6186191273302315,0.004012036108324975,0.0694293531228431,0.748,17/27,17.01%,CCL3;IL1B;LPL;TNF;NFKBIA;GRN;TLR2;NFKBIZ;RPS19;OSM;CD81;SERPINE1;TLR7;S100A9;CD47;S100A8;PTGER4
56,positive regulation of interleukin-6 production (GO:0032755),0.7563820985339087,1.599709689328432,0.004032258064516129,0.06907323243094408,0.826,7/24,5.26%,TYROBP;IL1B;CLEC7A;LPL;TNF;TLR2;CD74
33,negative regulation of MAPK cascade (GO:0043409),0.790781943491923,1.6366131680382239,0.004036326942482341,0.07038036777637872,0.681,4/23,3.75%,APOE;IL1B;SIRPA;DUSP1
28,positive regulation of cellular metabolic process (GO:0031325),0.7835749380784145,1.6444150167130218,0.004048582995951417,0.07307782428217348,0.644,5/27,4.39%,APOE;CSF1;CD63;NFKBIA;CDKN1A
21,pattern recognition receptor signaling pathway (GO:0002221),0.7914796490284229,1.654062279256642,0.004077471967380225,0.08389005927132659,0.604,11/22,13.60%,CTSB;CTSL;CD14;CTSS;TLR2;UBC;UBB;LGMN;MAPKAPK2;TLR7;S100A9
161,positive regulation of nucleic acid-templated transcription (GO:1903508),0.6559450329762558,1.4148427611161065,0.005,0.16527804427561302,1.0,9/74,5.65%,APOE;SPP1;IL1B;ID2;TNF;IGF1;CEBPB;CD74;FOS
119,inflammatory response (GO:0006954),0.7026909991031661,1.5043884473326854,0.005,0.09545712722260319,0.995,26/52,19.88%,CCL3;CCL4;CD14;IL1B;TNF;TLR2;CEBPB;CYBB;FOS;CCRL2;C3AR1;FCGR2B;CXCL2;C5AR1;ITGB2;SLC11A1;MAPKAPK2;CSF1R;S100A9;PRDX5;STAT3;S100A8;PTGER4;NFKB1;CD44;NLRP3
192,regulation of cell population proliferation (GO:0042127),0.6214328840708417,1.3562176769199894,0.005,0.22355011093731406,1.0,38/122,16.28%,FTH1;CSF1;IL1B;CLEC7A;ID2;RPS9;IGF1;JUNB;BTG2;BTG1;RPL23;CDKN1A;RPS4X;ITGAX;CTSH;OSM;ZFP36L1;SDCBP;CD81;ADAMTS1;CRLF2;GNAI2;IRF1;TGFBR2;LGMN;GPNMB;IER5;CSF1R;CD47;PTPN6;STAT3;SGK1;TSPO;CD86;SLC25A5;RPS15A;NPM1;FGFR2
118,negative regulation of macromolecule metabolic process (GO:0010605),0.6964674234830364,1.5056764038814445,0.005,0.09514675176563647,0.994,6/47,3.12%,APOE;CCL3;ID2;TNF;RACK1;IGF1
70,positive regulation of hydrolase activity (GO:0051345),0.7517034316613046,1.5779395632515392,0.005040322580645161,0.07216564105908402,0.896,7/26,5.70%,CCL3;CCL4;RPS3;RACK1;PSAP;CALM1;CTSH
16,positive regulation of transport (GO:0051050),0.8071380495322324,1.6729483213346659,0.005045408678102927,0.07956294259773945,0.508,8/25,3.56%,APOE;TREM2;ACTB;IL1B;CLEC7A;FCER1G;TNF;SIRPA
25,regulation of endothelial cell proliferation (GO:0001936),0.7970810059538292,1.649103050146143,0.00511770726714432,0.0761898887015775,0.623,1/18,0.05%,APOE
96,proteolysis (GO:0006508),0.7246016895220286,1.5409980015120417,0.006006006006006006,0.08067975843142186,0.97,13/38,15.64%,CTSB;CTSL;CTSZ;CTSS;SRGN;CTSA;CTSH;CTSC;LGMN;CNDP2;CTSE;TPP1;CPD
98,organonitrogen compound biosynthetic process (GO:1901566),0.7258056870052267,1.5390873879877,0.006024096385542169,0.08068654879950933,0.971,1/27,0.05%,APOE
51,regulation of NIK/NF-kappaB signaling (GO:1901222),0.7708334425773478,1.6072452812287192,0.006048387096774193,0.06858989980366452,0.794,8/24,3.80%,CD14;IL1B;TMSB4X;TNF;RPS3;NFKBIA;TLR2;LAPTM5
39,positive regulation of supramolecular fiber organization (GO:1902905),0.8010074011761114,1.6273462496094497,0.006153846153846154,0.06797430070293359,0.719,3/19,2.83%,APOE;RPS3;PLEK
6,plasma membrane bounded cell projection organization (GO:0120036),0.8339693510698467,1.699956560988821,0.006166495375128468,0.11460783258052755,0.369,3/17,3.46%,APOE;PLEK;BTG2
24,positive regulation of NIK/NF-kappaB signaling (GO:1901224),0.8062994362775568,1.6514681308111898,0.006198347107438017,0.07627348857945455,0.612,7/15,8.04%,CD14;IL1B;TNF;RPS3;TLR2;LAPTM5;DDX3X
72,positive regulation of ERK1 and ERK2 cascade (GO:0070374),0.7533445285001034,1.576966706387841,0.007021063189568706,0.07104115649683385,0.898,12/30,14.08%,APOE;CCL3;CCL4;TREM2;TNF;CD74;PTPRC;C5AR1;NRP1;GPNMB;CSF1R;ATP6AP1
112,receptor-mediated endocytosis (GO:0006898),0.7096138757464663,1.5186999987994854,0.007021063189568706,0.08704004984277935,0.989,16/43,17.06%,APOE;CTSL;CD9;FCER1G;CLTA;CD81;FCGR2B;ITGB2;CXCL16;PPT1;CANX;LRP1;RAMP1;GRB2;DAB2;CALR
71,toll-like receptor signaling pathway (GO:0002224),0.74899112120933,1.5777724746488306,0.007028112449799197,0.07128684030841004,0.897,13/31,13.79%,CTSB;CTSL;CD14;CTSS;TLR2;ITGB2;UBC;UBB;LGMN;MAPKAPK2;TLR7;S100A9;UBE2D3
63,regulation of interleukin-8 production (GO:0032677),0.7643827241995023,1.5930566119086698,0.007035175879396985,0.06655096528214632,0.851,11/24,14.86%,CD14;IL1B;CLEC7A;TMSB4X;TNF;TLR2;CD74;PTPRC;SERPINE1;TLR7;STAT3
47,regulation of defense response (GO:0031347),0.7868923010515967,1.6143558079157834,0.007070707070707071,0.06759556792285425,0.76,4/22,2.97%,APOE;TREM2;TMSB4X;GRN
52,regulation of cellular component organization (GO:0051128),0.7759456536600525,1.604727322747601,0.00708502024291498,0.06958865306166385,0.806,2/21,2.58%,APOE;TNF
38,positive regulation of chemokine production (GO:0032722),0.7925232759728915,1.6313289256863703,0.007150153217568948,0.06579057055959993,0.699,10/18,13.21%,IL1B;CLEC7A;LPL;TNF;TLR2;CD74;DDX3X;EGR1;CSF1R;TLR7
